symbol,date,open,high,low,close,volume,change,changePercent,vwap
^GSPC,2021-02-24,3873.71,3928.65,3859.6,3925.43,6012790000,51.72,1.34,3904.56
^GSPC,2021-02-25,3915.8,3925.02,3814.04,3829.34,6547470000,-86.46,-2.21,3856.13
^GSPC,2021-02-26,3839.66,3861.08,3789.54,3811.15,6526070000,-28.51,-0.74251,3820.59
^GSPC,2021-03-01,3842.51,3914.5,3842.51,3901.82,5114820000,59.31,1.54,3886.28
^GSPC,2021-03-02,3903.64,3906.41,3868.57,3870.29,5536010000,-33.35,-0.85433,3881.76
^GSPC,2021-03-03,3863.99,3874.47,3818.86,3819.72,6173660000,-44.27,-1.15,3837.68
^GSPC,2021-03-04,3818.53,3843.67,3723.34,3768.47,7195400000,-50.06,-1.31,3778.49
^GSPC,2021-03-05,3793.58,3851.69,3730.19,3841.94,6851070000,48.36,1.27,3807.94
^GSPC,2021-03-08,3844.39,3881.06,3819.25,3821.35,5871710000,-23.04,-0.59931,3840.55
^GSPC,2021-03-09,3851.93,3903.76,3851.93,3875.44,5513560000,23.51,0.61034,3877.04
^GSPC,2021-03-10,3891.99,3917.35,3885.73,3898.81,5847380000,6.82,0.17523,3900.63
^GSPC,2021-03-11,3915.54,3960.27,3915.54,3939.34,5312880000,23.8,0.60783,3938.38
^GSPC,2021-03-12,3924.52,3944.99,3915.21,3943.34,4476280000,18.82,0.47955,3934.51
^GSPC,2021-03-15,3942.96,3970.08,3923.54,3968.94,4900100000,25.98,0.6589,3954.19
^GSPC,2021-03-16,3973.59,3981.04,3953.44,3962.71,4613080000,-10.88,-0.27381,3965.73
^GSPC,2021-03-17,3949.57,3983.87,3935.74,3974.12,4561660000,24.55,0.62159,3964.58
^GSPC,2021-03-18,3953.5,3969.62,3910.86,3915.46,5118590000,-38.04,-0.96219,3931.98
^GSPC,2021-03-19,3913.14,3930.12,3886.75,3913.1,7757420000,-0.04,-0.0010222,3909.99
^GSPC,2021-03-22,3916.48,3955.31,3914.16,3940.59,4316260000,24.11,0.6156,3936.69
^GSPC,2021-03-23,3937.6,3949.13,3901.57,3910.52,4669010000,-27.08,-0.68773,3920.41
^GSPC,2021-03-24,3919.93,3942.08,3889.07,3889.14,4783020000,-30.79,-0.78547,3906.76
^GSPC,2021-03-25,3879.34,3919.54,3853.5,3909.52,4948340000,30.18,0.77797,3894.19
^GSPC,2021-03-26,3917.12,3978.19,3917.12,3974.54,5483160000,57.42,1.47,3956.62
^GSPC,2021-03-29,3969.31,3981.83,3943.25,3971.09,4628180000,1.78,0.04484407,3965.39
^GSPC,2021-03-30,3963.34,3968.01,3944.35,3958.55,4121510000,-4.79,-0.12086,3956.97
^GSPC,2021-03-31,3967.25,3994.41,3966.98,3972.89,4578050000,5.64,0.14216,3978.09
^GSPC,2021-04-01,3992.78,4020.63,3992.78,4019.87,4162130000,27.09,0.67847,4011.09
^GSPC,2021-04-05,4034.44,4083.42,4034.44,4077.91,4005030000,43.47,1.08,4065.26
^GSPC,2021-04-06,4075.57,4086.23,4068.14,4073.94,4081270000,-1.63,-0.03999441,4076.1
^GSPC,2021-04-07,4074.29,4083.13,4068.31,4079.95,4120810000,5.66,0.13892,4077.13
^GSPC,2021-04-08,4089.95,4098.19,4082.54,4097.17,3907100000,7.22,0.17653,4092.63
^GSPC,2021-04-09,4096.11,4129.48,4095.51,4128.8,3640390000,32.69,0.79807,4117.93
^GSPC,2021-04-12,4124.71,4131.76,4114.82,4127.99,3588900000,3.28,0.07952074,4124.86
^GSPC,2021-04-13,4130.1,4148.0,4124.43,4141.59,3734720000,11.49,0.2782,4138.01
^GSPC,2021-04-14,4141.58,4151.69,4120.87,4124.66,3985350000,-16.92,-0.40854,4132.41
^GSPC,2021-04-15,4139.76,4173.49,4139.76,4170.42,4033420000,30.66,0.74062,4161.22
^GSPC,2021-04-16,4174.14,4191.31,4170.75,4185.47,4163820000,11.33,0.27143,4182.51
^GSPC,2021-04-19,4179.8,4180.81,4150.47,4163.26,3810290000,-16.54,-0.39571,4164.85
^GSPC,2021-04-20,4159.18,4159.18,4118.38,4134.94,4342650000,-24.24,-0.58281,4137.5
^GSPC,2021-04-21,4128.42,4175.02,4126.35,4173.42,3887250000,45.0,1.09,4158.26
^GSPC,2021-04-22,4170.46,4179.57,4123.69,4134.98,4245140000,-35.48,-0.85075,4146.08
^GSPC,2021-04-23,4138.78,4194.17,4138.78,4180.17,3569880000,41.39,1.0,4171.04
^GSPC,2021-04-26,4185.03,4194.19,4182.36,4187.62,3748320000,2.59,0.06188725,4188.06
^GSPC,2021-04-27,4188.25,4193.35,4176.22,4186.72,3710700000,-1.53,-0.03653077,4185.43
^GSPC,2021-04-28,4185.14,4201.53,4181.78,4183.18,3787360000,-1.96,-0.04683236,4188.83
^GSPC,2021-04-29,4206.14,4218.78,4176.81,4211.47,4298680000,5.33,0.12672,4202.35
^GSPC,2021-04-30,4198.1,4198.1,4174.85,4181.17,4300880000,-16.93,-0.40328,4184.71
^GSPC,2021-05-03,4191.98,4209.39,4188.03,4192.66,4070220000,0.68,0.01622145,4196.69
^GSPC,2021-05-04,4179.04,4179.04,4128.59,4164.66,4452460000,-14.38,-0.3441,4157.43
^GSPC,2021-05-05,4177.06,4187.72,4160.94,4167.59,4230920000,-9.47,-0.22671,4172.08
^GSPC,2021-05-06,4169.14,4202.7,4147.33,4201.62,4511000000,32.48,0.77906,4183.88
^GSPC,2021-05-07,4210.34,4238.04,4201.64,4232.6,4016080000,22.26,0.5287,4224.09
^GSPC,2021-05-10,4228.29,4236.39,4188.13,4188.43,4560700000,-39.86,-0.9427,4204.32
^GSPC,2021-05-11,4150.34,4162.04,4111.53,4152.1,4870710000,1.76,0.04240616,4141.89
^GSPC,2021-05-12,4130.55,4134.73,4056.88,4063.04,4733070000,-67.51,-1.63,4084.88
^GSPC,2021-05-13,4074.99,4131.58,4074.99,4112.5,4779540000,37.51,0.92049,4106.36
^GSPC,2021-05-14,4129.58,4183.13,4129.58,4173.85,4008880000,44.27,1.07,4162.19
^GSPC,2021-05-17,4169.92,4171.92,4142.69,4163.29,4125050000,-6.63,-0.159,4159.3
^GSPC,2021-05-18,4165.94,4169.15,4125.99,4127.83,4398150000,-38.11,-0.9148,4140.99
^GSPC,2021-05-19,4098.45,4116.93,4061.41,4115.68,4247450000,17.23,0.4204,4098.01
^GSPC,2021-05-20,4121.97,4172.8,4121.97,4159.12,3978880000,37.15,0.90127,4151.3
^GSPC,2021-05-21,4168.61,4188.72,4151.72,4155.86,3995250000,-12.75,-0.30586,4165.43
^GSPC,2021-05-24,4170.16,4209.52,4170.16,4197.05,3684800000,26.89,0.64482,4192.24
^GSPC,2021-05-25,4205.94,4213.42,4182.52,4188.13,4182250000,-17.81,-0.42345,4194.69
^GSPC,2021-05-26,4191.59,4202.61,4184.11,4195.99,4420890000,4.4,0.10497,4194.24
^GSPC,2021-05-27,4201.94,4213.38,4197.78,4200.88,6406310000,-1.06,-0.02522644,4204.01
^GSPC,2021-05-28,4210.77,4218.36,4203.57,4204.11,4649250000,-6.66,-0.15817,4208.68
^GSPC,2021-06-01,4216.52,4234.12,4197.59,4202.04,5074670000,-14.48,-0.34341,4211.25
^GSPC,2021-06-02,4206.82,4217.37,4198.27,4208.12,5833670000,1.3,0.0309022,4207.92
^GSPC,2021-06-03,4191.43,4204.39,4167.93,4192.85,5587970000,1.42,0.03387865,4188.39
^GSPC,2021-06-04,4206.05,4233.45,4206.05,4229.89,4139790000,23.84,0.5668,4223.13
^GSPC,2021-06-07,4229.34,4232.34,4215.66,4226.52,4476920000,-2.82,-0.06667707,4224.84
^GSPC,2021-06-08,4233.81,4236.74,4208.41,4227.26,4659620000,-6.55,-0.15471,4224.14
^GSPC,2021-06-09,4232.99,4237.09,4218.74,4219.55,4713260000,-13.44,-0.31751,4225.13
^GSPC,2021-06-10,4228.56,4249.74,4220.34,4239.18,4408210000,10.62,0.25115,4236.42
^GSPC,2021-06-11,4242.9,4248.38,4232.25,4247.44,3815010000,4.54,0.107,4242.69
^GSPC,2021-06-14,4248.31,4255.59,4234.07,4255.15,4151200000,6.84,0.16101,4248.27
^GSPC,2021-06-15,4255.28,4257.16,4238.35,4246.59,4048940000,-8.69,-0.20422,4247.37
^GSPC,2021-06-16,4248.87,4251.89,4202.45,4223.7,4538350000,-25.17,-0.59239,4226.01
^GSPC,2021-06-17,4220.37,4232.29,4196.05,4221.86,5312680000,1.49,0.03530496,4216.73
^GSPC,2021-06-18,4204.78,4204.78,4164.4,4166.45,6817010000,-38.33,-0.91158,4178.54
^GSPC,2021-06-21,4173.4,4226.24,4173.4,4224.79,4128950000,51.39,1.23,4208.14
^GSPC,2021-06-22,4224.61,4255.84,4217.27,4246.44,3828390000,21.83,0.51673,4239.85
^GSPC,2021-06-23,4249.27,4256.6,4241.43,4241.84,3730350000,-7.43,-0.17485,4246.62
^GSPC,2021-06-24,4256.97,4271.28,4256.97,4266.49,3816660000,9.52,0.22363,4264.91
^GSPC,2021-06-25,4274.45,4286.12,4271.16,4280.7,7341450000,6.25,0.14622,4279.33
^GSPC,2021-06-28,4284.9,4292.14,4274.67,4290.61,4147890000,5.71,0.13326,4285.81
^GSPC,2021-06-29,4293.21,4300.52,4287.04,4291.8,3707150000,-1.41,-0.03284256,4293.12
^GSPC,2021-06-30,4290.65,4302.43,4287.96,4297.5,4266040000,6.85,0.15965,4295.96
^GSPC,2021-07-01,4300.73,4320.66,4300.73,4319.94,3788230000,19.21,0.44667,4313.78
^GSPC,2021-07-02,4326.6,4355.43,4326.6,4352.34,3225840000,25.74,0.59492,4344.79
^GSPC,2021-07-06,4356.46,4356.46,4314.37,4343.54,4309570000,-12.92,-0.29657,4338.12
^GSPC,2021-07-07,4351.01,4361.88,4329.79,4358.13,4037380000,7.12,0.16364,4349.93
^GSPC,2021-07-08,4321.07,4330.88,4289.37,4320.82,4347500000,-0.25,-0.0057856,4313.69
^GSPC,2021-07-09,4329.38,4371.6,4329.38,4369.55,3531120000,40.17,0.92785,4356.84
^GSPC,2021-07-12,4372.41,4386.68,4364.03,4384.63,3384460000,12.22,0.27948,4378.45
^GSPC,2021-07-13,4381.07,4392.37,4366.92,4369.21,3695430000,-11.86,-0.27071,4376.17
^GSPC,2021-07-14,4380.11,4393.68,4362.36,4374.3,4006370000,-5.81,-0.13265,4376.78
^GSPC,2021-07-15,4369.02,4369.02,4340.7,4360.03,3905230000,-8.99,-0.20577,4356.58
^GSPC,2021-07-16,4367.43,4375.09,4322.53,4327.16,3985700000,-40.27,-0.92205,4341.59
^GSPC,2021-07-19,4296.4,4296.4,4233.13,4258.49,5157660000,-37.91,-0.88237,4262.67
^GSPC,2021-07-20,4265.11,4336.84,4262.05,4323.06,4438270000,57.95,1.36,4307.32
^GSPC,2021-07-21,4331.13,4359.7,4331.13,4358.69,3810280000,27.56,0.63632,4349.84
^GSPC,2021-07-22,4361.27,4369.87,4350.06,4367.48,3358300000,6.21,0.14239,4362.47
^GSPC,2021-07-23,4381.2,4415.18,4381.2,4411.79,4540070000,30.59,0.69821,4402.72
^GSPC,2021-07-26,4409.58,4422.73,4405.45,4422.3,4275630000,12.72,0.28846,4416.83
^GSPC,2021-07-27,4416.38,4416.38,4372.51,4401.46,4241950000,-14.92,-0.33783,4396.78
^GSPC,2021-07-28,4402.95,4415.47,4387.01,4400.64,4215290000,-2.31,-0.05246482,4401.04
^GSPC,2021-07-29,4403.59,4429.97,4403.59,4419.15,4044600000,15.56,0.35335,4417.57
^GSPC,2021-07-30,4395.12,4412.25,4389.65,4395.26,3956740000,0.14,0.00318535,4399.05
^GSPC,2021-08-02,4406.86,4422.18,4384.81,4387.16,3724090000,-19.7,-0.44703,4398.05
^GSPC,2021-08-03,4392.74,4423.79,4373.0,4423.15,3965190000,30.41,0.69228,4406.65
^GSPC,2021-08-04,4415.95,4416.17,4400.23,4402.66,4260760000,-13.29,-0.30095,4406.35
^GSPC,2021-08-05,4408.86,4429.76,4408.86,4429.1,3769410000,20.24,0.45908,4422.57
^GSPC,2021-08-06,4429.07,4440.82,4429.07,4436.52,3451870000,7.45,0.16821,4435.47
^GSPC,2021-08-09,4437.77,4439.39,4424.74,4432.35,3449280000,-5.42,-0.12213,4432.16
^GSPC,2021-08-10,4435.79,4445.21,4430.03,4436.75,3886610000,0.96,0.02164214,4437.33
^GSPC,2021-08-11,4442.18,4449.44,4436.42,4442.41,3532560000,0.23,0.00517764,4442.76
^GSPC,2021-08-12,4446.08,4461.77,4435.96,4460.83,3375310000,14.75,0.33175,4452.85
^GSPC,2021-08-13,4464.84,4468.37,4460.82,4468.0,3016470000,3.16,0.07077521,4465.73
^GSPC,2021-08-16,4461.65,4480.26,4437.66,4479.71,3370640000,18.06,0.40478,4465.88
^GSPC,2021-08-17,4462.12,4462.12,4417.83,4448.08,3836960000,-14.04,-0.31465,4442.68
^GSPC,2021-08-18,4440.94,4454.32,4397.59,4400.27,3755590000,-40.67,-0.9158,4417.39
^GSPC,2021-08-19,4382.44,4418.61,4367.73,4405.8,4398410000,23.36,0.53304,4397.38
^GSPC,2021-08-20,4410.56,4444.35,4406.8,4441.67,3652610000,31.11,0.70535,4430.94
^GSPC,2021-08-23,4450.29,4489.88,4450.29,4479.53,3576530000,29.24,0.65704,4473.23
^GSPC,2021-08-24,4484.4,4492.81,4482.28,4486.23,3979220000,1.83,0.04080813,4487.11
^GSPC,2021-08-25,4490.45,4501.71,4485.66,4496.19,3444700000,5.74,0.12783,4494.52
^GSPC,2021-08-26,4493.75,4495.9,4468.99,4470.0,3263980000,-23.75,-0.52851,4478.3
^GSPC,2021-08-27,4474.1,4513.33,4474.1,4509.37,3331200000,35.27,0.78831,4498.93
^GSPC,2021-08-30,4513.76,4537.36,4513.76,4528.79,3168660000,15.03,0.33298,4526.64
^GSPC,2021-08-31,4529.75,4531.39,4515.8,4522.68,4290710000,-7.07,-0.15608,4523.29
^GSPC,2021-09-01,4528.8,4537.11,4522.02,4524.09,4057340000,-4.71,-0.104,4527.74
^GSPC,2021-09-02,4534.48,4545.85,4524.66,4536.95,3735990000,2.47,0.05447152,4535.82
^GSPC,2021-09-03,4532.42,4541.45,4521.3,4535.43,3217530000,3.01,0.06641044,4532.73
^GSPC,2021-09-07,4535.38,4535.38,4513.0,4520.03,3822960000,-15.35,-0.33845,4522.8
^GSPC,2021-09-08,4518.09,4521.79,4493.95,4514.07,3750880000,-4.02,-0.08897565,4509.94
^GSPC,2021-09-09,4513.02,4529.9,4492.07,4493.28,3735390000,-19.74,-0.4374,4505.08
^GSPC,2021-09-10,4506.92,4520.47,4457.66,4458.58,3623180000,-48.34,-1.07,4478.9
^GSPC,2021-09-13,4474.81,4492.99,4445.7,4468.73,3914220000,-6.08,-0.13587,4469.14
^GSPC,2021-09-14,4479.33,4485.68,4435.46,4443.05,3670460000,-36.28,-0.80994,4454.73
^GSPC,2021-09-15,4447.49,4486.87,4438.37,4480.7,4032020000,33.21,0.74671,4468.65
^GSPC,2021-09-16,4477.09,4485.87,4443.8,4473.75,3984560000,-3.34,-0.07460203,4467.81
^GSPC,2021-09-17,4469.74,4471.52,4427.76,4432.99,7289530000,-36.75,-0.8222,4444.09
^GSPC,2021-09-20,4402.95,4402.95,4305.91,4357.73,4898070000,-45.22,-1.03,4355.53
^GSPC,2021-09-21,4374.45,4394.87,4347.96,4354.19,3920920000,-20.26,-0.46314,4365.67
^GSPC,2021-09-22,4367.43,4416.75,4367.43,4395.64,3939170000,28.21,0.64592,4393.27
^GSPC,2021-09-23,4406.75,4465.4,4406.75,4448.98,3916350000,42.23,0.9583,4440.38
^GSPC,2021-09-24,4438.04,4463.12,4430.27,4455.48,3384290000,17.44,0.39297,4449.62
^GSPC,2021-09-27,4442.12,4457.3,4436.19,4443.11,4058650000,0.99,0.02228666,4445.53
^GSPC,2021-09-28,4419.54,4419.54,4346.33,4352.63,4416550000,-66.91,-1.51,4372.83
^GSPC,2021-09-29,4362.41,4385.57,4355.08,4359.46,3712660000,-2.95,-0.06762317,4366.7
^GSPC,2021-09-30,4370.67,4382.55,4306.24,4307.54,4448140000,-63.13,-1.44,4332.11
^GSPC,2021-10-01,4317.16,4375.19,4288.52,4357.04,4010370000,39.88,0.92376,4340.25
^GSPC,2021-10-04,4348.84,4355.51,4278.94,4300.46,4307870000,-48.38,-1.11,4311.64
^GSPC,2021-10-05,4309.87,4369.23,4309.87,4345.72,3902890000,35.85,0.83181,4341.61
^GSPC,2021-10-06,4319.57,4365.57,4290.49,4363.55,4009630000,43.98,1.02,4339.87
^GSPC,2021-10-07,4383.73,4429.97,4383.73,4399.76,3843740000,16.03,0.36567,4404.49
^GSPC,2021-10-08,4406.51,4412.02,4386.22,4391.34,3280160000,-15.17,-0.34426,4396.53
^GSPC,2021-10-11,4385.44,4415.88,4360.59,4361.19,3281970000,-24.25,-0.55297,4379.22
^GSPC,2021-10-12,4368.31,4374.89,4342.09,4350.65,3558450000,-17.66,-0.40428,4355.88
^GSPC,2021-10-13,4358.01,4372.87,4329.92,4363.8,3620070000,5.79,0.13286,4355.53
^GSPC,2021-10-14,4386.75,4439.73,4386.75,4438.26,3598280000,51.51,1.17,4421.58
^GSPC,2021-10-15,4447.69,4475.82,4447.69,4471.37,3819380000,23.68,0.53241,4464.96
^GSPC,2021-10-18,4463.72,4488.75,4447.47,4486.46,3662010000,22.74,0.50944,4474.23
^GSPC,2021-10-19,4497.34,4520.4,4496.41,4519.63,3459130000,22.29,0.49563,4512.15
^GSPC,2021-10-20,4524.42,4540.87,4524.4,4536.19,3670760000,11.77,0.26014,4533.82
^GSPC,2021-10-21,4532.24,4551.44,4526.89,4549.78,3822330000,17.54,0.38701,4542.7
^GSPC,2021-10-22,4546.12,4559.67,4524.0,4544.9,3758220000,-1.22,-0.02683607,4542.86
^GSPC,2021-10-25,4553.69,4572.62,4537.36,4566.48,3899400000,12.79,0.28087,4558.82
^GSPC,2021-10-26,4578.69,4598.53,4569.17,4574.79,3879740000,-3.9,-0.0851772,4580.83
^GSPC,2021-10-27,4580.22,4584.57,4551.66,4551.68,4226050000,-28.54,-0.62311,4562.64
^GSPC,2021-10-28,4562.84,4597.55,4562.84,4596.42,4132950000,33.58,0.73595,4585.6
^GSPC,2021-10-29,4572.87,4608.08,4567.59,4605.38,4510200000,32.51,0.71093,4593.68
^GSPC,2021-11-01,4610.62,4620.34,4595.06,4613.67,3971540000,3.05,0.06615162,4609.69
^GSPC,2021-11-02,4613.34,4635.15,4613.34,4630.65,3975250000,17.31,0.37522,4626.38
^GSPC,2021-11-03,4630.65,4663.46,4621.19,4660.57,4319660000,29.92,0.64613,4648.41
^GSPC,2021-11-04,4662.93,4683.0,4662.59,4680.06,4462300000,17.13,0.36737,4675.22
^GSPC,2021-11-05,4699.26,4718.5,4681.32,4697.53,4467180000,-1.73,-0.03681431,4699.12
^GSPC,2021-11-08,4701.48,4714.92,4694.39,4701.7,4269710000,0.22,0.00467938,4703.67
^GSPC,2021-11-09,4707.25,4708.53,4670.87,4685.25,4117080000,-22.0,-0.46736,4688.22
^GSPC,2021-11-10,4670.26,4684.85,4630.86,4646.71,4503720000,-23.55,-0.50425,4654.14
^GSPC,2021-11-11,4659.39,4664.55,4648.31,4649.27,3926870000,-10.12,-0.2172,4654.04
^GSPC,2021-11-12,4655.24,4688.47,4650.77,4682.85,3728600000,27.61,0.5931,4674.03
^GSPC,2021-11-15,4689.3,4697.42,4672.86,4682.8,3488410000,-6.5,-0.13861,4684.36
^GSPC,2021-11-16,4679.42,4714.95,4679.42,4700.9,3972640000,21.48,0.45903,4698.42
^GSPC,2021-11-17,4701.5,4701.5,4684.41,4688.67,3969070000,-12.83,-0.27289,4691.53
^GSPC,2021-11-18,4700.72,4708.8,4672.78,4704.54,4226410000,3.82,0.08126415,4695.37
^GSPC,2021-11-19,4708.44,4717.75,4694.22,4697.96,4253180000,-10.48,-0.22258,4703.31
^GSPC,2021-11-22,4712.0,4743.83,4682.17,4682.94,4441100000,-29.06,-0.61672,4702.98
^GSPC,2021-11-23,4678.48,4699.39,4652.66,4690.7,4277590000,12.22,0.2612,4680.92
^GSPC,2021-11-24,4675.78,4702.87,4659.89,4701.46,3418430000,25.68,0.54921,4688.07
^GSPC,2021-11-26,4664.63,4664.63,4585.43,4594.62,3517700000,-70.01,-1.5,4614.89
^GSPC,2021-11-29,4628.75,4672.95,4625.26,4655.27,4336410000,26.52,0.57294,4651.16
^GSPC,2021-11-30,4640.25,4646.02,4560.0,4567.0,6625990000,-73.25,-1.58,4591.01
^GSPC,2021-12-01,4602.82,4652.94,4510.27,4513.04,5366730000,-89.78,-1.95,4558.75
^GSPC,2021-12-02,4504.73,4595.46,4504.73,4577.1,5077180000,72.37,1.61,4559.1
^GSPC,2021-12-03,4589.49,4608.03,4495.12,4538.43,5240070000,-51.06,-1.11,4547.19
^GSPC,2021-12-06,4548.37,4612.6,4540.51,4591.67,4770800000,43.3,0.95199,4581.59
^GSPC,2021-12-07,4631.97,4694.04,4631.97,4686.75,4492400000,54.78,1.18,4670.92
^GSPC,2021-12-08,4690.86,4705.06,4674.52,4701.21,4234600000,10.35,0.22064,4693.6
^GSPC,2021-12-09,4691.0,4695.26,4665.98,4667.45,3903840000,-23.55,-0.50203,4676.23
^GSPC,2021-12-10,4687.64,4713.57,4670.24,4712.02,3870110000,24.38,0.52009,4698.61
^GSPC,2021-12-13,4710.3,4710.3,4667.6,4668.97,4397230000,-41.33,-0.87744,4682.29
^GSPC,2021-12-14,4642.99,4660.47,4606.52,4634.09,4485430000,-8.9,-0.19169,4633.69
^GSPC,2021-12-15,4636.46,4712.6,4611.22,4709.85,4910130000,73.39,1.58,4677.89
^GSPC,2021-12-16,4719.13,4731.99,4651.89,4668.67,4829500000,-50.46,-1.07,4684.18
^GSPC,2021-12-17,4652.5,4666.7,4600.22,4620.64,7987090000,-31.86,-0.68479,4629.19
^GSPC,2021-12-20,4587.9,4587.9,4531.1,4568.02,4635700000,-19.88,-0.43331,4562.34
^GSPC,2021-12-21,4594.96,4651.14,4583.16,4649.23,4072430000,54.27,1.18,4627.84
^GSPC,2021-12-22,4650.36,4697.67,4645.53,4696.56,3319610000,46.2,0.99347,4679.92
^GSPC,2021-12-23,4703.96,4740.74,4703.96,4725.79,2913040000,21.83,0.46408,4723.5
^GSPC,2021-12-27,4733.99,4791.49,4733.99,4791.19,2770290000,57.2,1.21,4772.22
^GSPC,2021-12-28,4795.49,4807.02,4780.04,4786.35,2707920000,-9.14,-0.1906,4791.14
^GSPC,2021-12-29,4788.64,4804.06,4778.08,4793.06,2963310000,4.42,0.09230178,4791.73
^GSPC,2021-12-30,4794.23,4808.93,4775.33,4778.73,3124950000,-15.5,-0.32331,4787.66
