date,close,volume
2025-07-02,108888.32,56248657737
2025-07-01,105711.78,45799612416
2025-06-30,107173.21,42252988416
2025-06-29,108386.44,37501366272
2025-06-28,107352.2,35534874438
2025-06-27,107113.38,45353692675
2025-06-26,107029.64,45353692675
2025-06-25,107400.22,51624120283
2025-06-24,106141.0,51624120283
2025-06-23,105419.39,65237759656
2025-06-22,100996.87,65536997201
2025-06-21,102160.03,44529750016
2025-06-20,103317.8,50951862476
2025-06-19,104671.9,37333806920
2025-06-18,104915.6,48628674560
2025-06-17,104590.44,55964092176
2025-06-16,106853.38,53449289728
2025-06-15,105599.25,37722087424
2025-06-14,105465.42,38007870453
2025-06-13,106118.7,69550440846
2025-06-12,105721.05,67771011072
2025-06-11,108669.37,51743002624
2025-06-10,110300.24,54700101509
2025-06-09,110301.15,59151552512
2025-06-08,105784.4,37463871488
2025-06-07,105619.02,38365033776
2025-06-06,104397.99,48856653697
2025-06-05,101570.2,57479298400
2025-06-04,104753.38,44544857105
2025-06-03,105447.82,46196508367
2025-06-02,105904.94,47678308352
2025-06-01,105697.94,37397056873
2025-05-31,104645.87,38997843858
2025-05-30,104033.26,57655287183
2025-05-29,105572.58,57928290304
2025-05-28,107819.29,57450176272
2025-05-27,108978.46,57450176272
2025-05-26,109464.32,49621254144
2025-05-25,109048.68,47518041841
2025-05-24,107794.01,46610079744
2025-05-23,107329.61,67548133399
2025-05-22,111722.53,78086364051
2025-05-21,109699.54,88941936640
2025-05-20,106883.24,61761126647
2025-05-19,105616.18,61761126647
2025-05-18,106473.46,49887082058
2025-05-17,103161.07,37898552742
2025-05-16,103500.03,44386499364
2025-05-15,103786.43,50408241840
2025-05-14,103545.38,45956071155
2025-05-13,104131.06,52608876410
2025-05-12,102800.21,63250475404
2025-05-11,104137.62,46285517406
2025-05-10,104821.19,44244848640
2025-05-09,102986.96,58198593958
2025-05-08,103253.49,69895404397
2025-05-07,97058.32,76983822462
2025-05-06,96839.17,31074353152
2025-05-05,94733.99,25816260327
2025-05-04,94272.55,21035577344
2025-05-03,95861.33,15829039104
2025-05-02,96929.81,26421924677
2025-05-01,96524.98,32875889623
2025-04-30,94182.54,29120364544
2025-04-29,94271.09,25806129921
2025-04-28,95042.57,32363449569
2025-04-27,93780.57,18860998656
2025-04-26,94666.64,18199238656
2025-04-25,94708.79,40915232364
2025-04-24,94021.96,33058705408
2025-04-23,93740.92,57038430208
2025-04-22,93489.1,55899038456
2025-04-21,87522.07,41396190190
2025-04-20,85177.34,22227202525
2025-04-19,85074.99,15259300427
2025-04-18,84466.47,12728372364
2025-04-17,84961.97,29474527232
2025-04-16,84028.72,29617804112
2025-04-15,83629.78,28040322885
2025-04-14,84590.36,34090769777
2025-04-13,83733.07,28796984817
2025-04-12,85271.01,24258059104
2025-04-11,83380.47,45145731072
2025-04-10,79552.34,68713725952
2025-04-09,82594.75,84213627038
2025-04-08,76251.64,49053388800
2025-04-07,79140.01,99270836224
2025-04-06,78370.75,36294853736
2025-04-05,83498.25,14690373632
2025-04-04,83860.16,46228713472
2025-04-03,83174.33,44560515072
2025-04-02,82490.08,47584398470
2025-04-01,85170.37,28175650319
2025-03-31,82534.32,29579051008
2025-03-30,82379.98,14763760943
2025-03-29,82616.83,18512363520
2025-03-28,84381.8,34198619509
2025-03-27,87217.48,25482768384
2025-03-26,86926.01,28683628544
2025-03-25,87427.88,30220429312
2025-03-24,87523.62,34582604933
2025-03-23,86092.94,12594615537
2025-03-22,83852.03,10310697984
2025-03-21,84061.96,19670687744
2025-03-20,84183.42,31199825920
2025-03-19,86877.96,34931960257
2025-03-18,82698.76,24095774594
2025-03-17,84011.4,26306904064
2025-03-16,82562.57,21330270174
2025-03-15,84351.46,15383730176
2025-03-14,83980.49,29588112414
2025-03-13,81073.43,31888437248
2025-03-12,83659.43,40862040064
2025-03-11,82914.51,56611995648
2025-03-10,78544.71,56495448064
2025-03-09,80699.17,30899345977
2025-03-08,86206.69,22793150464
2025-03-07,86756.98,67746193408
2025-03-06,89921.85,47749810486
2025-03-05,90603.73,50796019712
2025-03-04,87249.96,69184126976
2025-03-03,86161.1,72892456960
2025-03-02,94265.48,58398341092
2025-03-01,86018.76,31353370624
2025-02-28,84297.73,85411332096
2025-02-27,84625.19,53419450368
2025-02-26,84111.78,64597492134
2025-02-25,88583.74,93001703424
2025-02-24,91510.82,44046480529
2025-02-23,96265.98,16999478976
2025-02-22,96582.12,21127161856
2025-02-21,96157.03,49608706470
2025-02-20,98347.2,31668022771
2025-02-19,96632.03,29616687104
2025-02-18,95607.4,37325720482
2025-02-17,95781.8,29059164160
2025-02-16,96119.88,16536755396
2025-02-15,97596.94,17568976896
2025-02-14,97509.03,32697987277
2025-02-13,96625.29,38644641792
2025-02-12,97862.53,49340445530
2025-02-11,95774.08,37488783272
2025-02-10,97444.41,43777630208
2025-02-09,96475.82,27732901800
2025-02-08,96476.25,25856036864
2025-02-07,96537.08,56454270976
2025-02-06,96564.62,47714861056
2025-02-05,96638.33,52522500096
2025-02-04,97795.05,73002130211
2025-02-03,101460.2,118977183744
2025-02-02,97676.52,63091816853
2025-02-01,100623.85,27757944848
2025-01-31,102411.26,45732764360
2025-01-30,104742.64,44309655552
2025-01-29,103747.25,48144691200
2025-01-28,101290.0,47488491520
2025-01-27,102062.42,90210918400
2025-01-26,102563.0,22543395879
2025-01-25,104733.56,32733923279
2025-01-24,104850.27,66392569620
2025-01-23,103926.36,104104515428
2025-01-22,103667.11,55981322240
2025-01-21,106159.26,99124979588
2025-01-20,102145.43,150683621523
2025-01-19,101211.13,76789928525
2025-01-18,104435.0,57619512481
2025-01-17,104107.0,71888972663
2025-01-16,99981.78,55923912103
2025-01-15,100510.23,57805923627
2025-01-14,96534.96,60788136849
2025-01-13,94506.45,72978998252
2025-01-12,94509.62,20885130965
2025-01-11,94565.02,18860894100
2025-01-10,94701.18,65366286336
2025-01-09,92547.44,62777261693
2025-01-08,95036.63,69551929330
2025-01-07,96941.98,58685738547
2025-01-06,102279.41,51823432705
2025-01-05,98345.33,20525254825
2025-01-04,98209.85,22860099584
2025-01-03,98136.51,35611391163
2025-01-02,96903.19,46340694016
2025-01-01,94383.59,28986215672
2024-12-31,93354.22,50042484821
2024-12-30,92620.71,56188003691
2024-12-29,93563.35,29635885267
2024-12-28,95130.82,38346736593
2024-12-27,94171.89,52419934565
2024-12-26,95669.49,47422386176
2024-12-25,99346.28,33700394629
2024-12-24,98594.47,52563045075
2024-12-23,94764.56,65239002919
2024-12-22,95087.75,43147981314
2024-12-21,97230.08,53545730048
2024-12-20,97765.0,128578940013
2024-12-19,97372.21,105166350593
2024-12-18,100150.73,105110113505
2024-12-17,106136.99,70144425530
2024-12-16,106099.81,97031643136
2024-12-15,104447.76,60694236048
2024-12-14,101399.99,57141245105
2024-12-13,101428.75,80057402365
2024-12-12,100030.47,106712711730
2024-12-11,101202.11,118899251374
2024-12-10,96660.76,151176546597
2024-12-09,97324.81,110676473908
2024-12-08,101174.99,54302190354
2024-12-07,99929.32,73723337529
2024-12-06,99891.35,158514218872
2024-12-05,97044.23,181061502060
2024-12-04,98746.24,77199817112
2024-12-03,95924.52,88035654892
2024-12-02,95862.89,74916061117
2024-12-01,97263.18,42778652309
2024-11-30,96465.42,55906217913
2024-11-29,97490.56,72427308590
2024-11-28,95665.53,78283541901
2024-11-27,95951.19,81245831254
2024-11-26,91929.54,114482253349
2024-11-25,93000.01,80909462490
2024-11-24,98028.18,51712020623
2024-11-23,97778.77,68311638016
2024-11-22,99024.03,97077885312
2024-11-21,98439.09,124373200598
2024-11-20,94393.15,86071937426
2024-11-19,92435.89,85704820976
2024-11-18,90520.3,76100468736
2024-11-17,89886.69,46350159305
2024-11-16,90636.24,57151744241
2024-11-15,91058.36,88363252858
2024-11-14,87340.4,104539969708
2024-11-13,90493.82,123559027869
2024-11-12,88035.43,156465075982
2024-11-11,88770.73,117966845037
2024-11-10,80428.92,82570594495
2024-11-09,76716.06,31882815737
2024-11-08,76566.73,63599844153
2024-11-07,75920.0,66508891961
2024-11-06,75646.55,132396331692
2024-11-05,69380.73,53207182798
2024-11-04,67807.48,41184819348
2024-11-03,68738.18,34868307655
2024-11-02,69358.94,21070371617
2024-11-01,69467.29,57261403461
2024-10-31,70197.83,45495666731
2024-10-30,72322.91,51615944773
2024-10-29,72724.35,58541874402
2024-10-28,69924.5,38799856657
2024-10-27,67943.19,16721307878
2024-10-26,67012.56,29872415253
2024-10-25,66564.51,41469984306
2024-10-24,68156.84,36844388844
2024-10-23,66601.11,32263980353
2024-10-22,67380.08,35451787241
2024-10-21,67346.15,40191791104
2024-10-20,69014.86,18975847518
2024-10-19,68363.73,15373316429
2024-10-18,68426.11,39138190966
2024-10-17,67402.33,35069030008
2024-10-16,67608.44,56772119737
2024-10-15,67056.6,49611366081
2024-10-14,66065.65,43706958056
2024-10-13,62845.3,18177529690
2024-10-12,63187.47,24201669911
2024-10-11,62518.75,31396709376
2024-10-10,60279.53,30967523328
2024-10-09,60578.28,27670982363
2024-10-08,62122.02,31251649004
2024-10-07,62200.28,34253562610
2024-10-06,62810.86,14776233667
2024-10-05,62051.29,14197967872
2024-10-04,62090.71,31622485368
2024-10-03,60744.99,44084353142
2024-10-02,60631.37,45637429292
2024-10-01,60790.0,50220923500
2024-09-30,63301.25,37112957475
2024-09-29,65600.01,14788214575
2024-09-28,65858.99,16051625863
2024-09-27,65789.0,39141578790
2024-09-26,65177.21,36873129847
2024-09-25,63130.89,30090640743
2024-09-24,64272.93,29938335243
2024-09-23,63338.87,34160969728
2024-09-22,63577.66,20183348802
2024-09-21,63362.74,15048955904
2024-09-20,63210.69,43193528672
2024-09-19,62960.14,50170099453
2024-09-18,61769.18,40990702891
2024-09-17,60312.6,38075570118
2024-09-16,58208.75,33937438720
2024-09-15,59122.33,18120960867
2024-09-14,60012.35,21035424663
2024-09-13,60543.35,32490528356
2024-09-12,58137.54,33835707949
2024-09-11,57352.79,37700698112
2024-09-10,57645.59,37049062672
2024-09-09,57053.9,34618096173
2024-09-08,54881.11,34618096173
2024-09-07,54156.33,25591773446
2024-09-06,53950.01,49361693566
2024-09-05,56156.82,49361693566
2024-09-04,57971.0,36180148224
2024-09-03,57468.84,35627680312
2024-09-02,59139.83,27628957696
2024-09-01,57299.0,27036454524
2024-08-31,58968.37,24592449997
2024-08-30,59112.77,33703608319
2024-08-29,59364.47,35495172540
2024-08-28,59045.88,49679987582
2024-08-27,59439.64,40289564698
2024-08-26,62840.0,39103882198
2024-08-25,64251.93,27682040631
2024-08-24,64179.63,26551244800
2024-08-23,64086.72,42530509233
2024-08-22,60383.29,42530509233
2024-08-21,61163.28,32731154072
2024-08-20,59017.59,32731154072
2024-08-19,59452.67,31613400008
2024-08-18,58437.9,25911207712
2024-08-17,59497.49,17740625837
2024-08-16,58888.99,29350938673
2024-08-15,57543.61,35682112440
2024-08-14,58690.62,35682112440
2024-08-13,60603.19,30327698167
2024-08-12,59358.78,37078637820
2024-08-11,58722.49,37078637820
2024-08-10,60935.02,22759754812
2024-08-09,60862.13,33425553115
2024-08-08,61705.58,45298472567
2024-08-07,55148.1,41637562185
2024-08-06,56048.08,49300484106
2024-08-05,54029.12,108991085584
2024-08-04,58130.95,31758917219
2024-08-03,60674.93,31753030589
2024-08-02,61418.06,43060875727
2024-08-01,65288.18,40975554494
2024-07-31,64609.62,31292785994
2024-07-30,66169.68,31380492109
2024-07-29,66771.45,40780682628
2024-07-28,68244.3,18043166945
2024-07-27,67899.41,34691905492
2024-07-26,67924.08,30488630457
2024-07-25,65795.42,38315761670
2024-07-24,65366.4,27470942309
2024-07-23,65939.24,35605668666
2024-07-22,67558.22,42649109453
2024-07-21,68181.28,26652190004
2024-07-20,67163.83,19029581250
2024-07-19,66707.61,37003855410
2024-07-18,63982.86,27239305337
2024-07-17,64085.81,32525071311
2024-07-16,65088.99,41617346768
2024-07-15,64757.16,38094526099
2024-07-14,60808.42,22223416061
2024-07-13,59224.58,17080061806
2024-07-12,57909.03,25604805221
2024-07-11,57340.77,28707803842
2024-07-10,57712.59,26175260526
2024-07-09,58047.86,27849512607
2024-07-08,56699.43,39766159899
2024-07-07,55854.09,20553359505
2024-07-06,58244.75,20610320577
2024-07-05,56639.43,55417544033
2024-07-04,57042.14,41149609230
2024-07-03,60145.01,29756701685
2024-07-02,62040.22,20151616992
2024-07-01,62830.13,25468379421
2024-06-30,62668.26,17333226409
2024-06-29,60885.67,12652903396
2024-06-28,60313.35,24952866877
2024-06-27,61615.39,21231745045
2024-06-26,60816.68,22506003064
2024-06-25,61789.71,29201215431
2024-06-24,60263.0,43152133651
2024-06-23,63171.43,11170471802
2024-06-22,64235.01,9858198793
2024-06-21,64120.28,26188171739
2024-06-20,64840.88,25641109124
2024-06-19,64943.79,21103423504
2024-06-18,65152.8,39481285950
2024-06-17,66481.81,30006354476
2024-06-16,66628.75,13281140541
2024-06-15,66192.0,14121265576
2024-06-14,66004.39,27403884779
2024-06-13,66738.85,28955204146
2024-06-12,68248.6,34497940694
2024-06-11,67316.53,37116136345
2024-06-10,69497.73,20597699541
2024-06-09,69637.87,13534028500
2024-06-08,69304.05,14262185861
2024-06-07,69324.53,36188381096
2024-06-06,70773.64,25223152007
2024-06-05,71121.11,32810771409
2024-06-04,70542.32,33149696545
2024-06-03,68791.0,32401285324
2024-06-02,67735.52,17110588415
2024-06-01,67719.29,11641495604
2024-05-31,67472.41,27387283769
2024-05-30,68338.58,29509712534
2024-05-29,67569.45,26707072906
2024-05-28,68321.98,32722265965
2024-05-27,69368.72,25870990717
2024-05-26,68473.72,15628433737
2024-05-25,69289.67,15473071741
2024-05-24,68547.8,29197308153
2024-05-23,67940.45,41895680979
2024-05-22,69109.93,32802561717
2024-05-21,70142.84,46932005990
2024-05-20,71432.17,43850655717
2024-05-19,66261.62,19249094538
2024-05-18,66923.87,16712277406
2024-05-17,67046.33,28031279310
2024-05-16,65252.18,31573077994
2024-05-15,66244.69,39815167074
2024-05-14,61539.84,28186271527
2024-05-13,62932.37,27889181179
2024-05-12,61453.02,13800459405
2024-05-11,60814.63,13842272968
2024-05-10,60787.47,27804954694
2024-05-09,63073.57,25453338161
2024-05-08,61169.53,26088172222
2024-05-07,62315.76,25930730982
2024-05-06,63162.24,28697928697
2024-05-05,64023.45,18296164805
2024-05-04,63902.88,20620477992
2024-05-03,62913.03,33172023048
2024-05-02,59071.89,32711813559
2024-05-01,58265.59,48439780271
2024-04-30,60622.1,37840840057
2024-04-29,63844.85,26635912073
2024-04-28,63108.94,17334827993
2024-04-27,63422.0,19530783039
2024-04-26,63742.39,24139372950
2024-04-25,64484.44,32155786816
2024-04-24,64255.78,30276655120
2024-04-23,66414.16,24310975583
2024-04-22,66859.17,28282686673
2024-04-21,64952.92,20506644853
2024-04-20,64968.87,23097485495
2024-04-19,63848.37,49920425401
2024-04-18,63513.85,36006307335
2024-04-17,61279.36,41915247049
2024-04-16,63814.94,42847528078
2024-04-15,63452.18,43595917654
2024-04-14,65777.05,49084320047
2024-04-13,64024.77,52869738185
2024-04-12,67148.61,44129299406
2024-04-11,70020.73,30153382941
2024-04-10,70634.04,38318601774
2024-04-09,69117.01,36426900409
2024-04-08,71622.53,37261432669
2024-04-07,69350.34,21204930369
2024-04-06,68919.89,19967785809
2024-04-05,67856.51,33748230056
2024-04-04,68525.23,34439527442
2024-04-03,65987.92,34488018367
2024-04-02,65464.14,50705240709
2024-04-01,69681.82,34873527352
2024-03-31,71288.9,20050941373
2024-03-30,69626.87,17130241883
2024-03-29,69903.75,25230851763
2024-03-28,70801.18,34374900617
2024-03-27,69435.96,40827113309
2024-03-26,69992.4,36010437368
2024-03-25,69890.28,42700139523
2024-03-24,67204.93,27206630673
2024-03-23,63998.86,24738964812
2024-03-22,63814.56,41401116964
2024-03-21,65484.7,44480350565
2024-03-20,67858.8,66792634382
2024-03-19,61906.27,74215844794
2024-03-18,67613.04,49261579492
2024-03-17,68343.64,44716864318
2024-03-16,65254.22,46842198371
2024-03-15,69506.88,78320453976
2024-03-14,71364.58,59594605698
2024-03-13,73135.04,48212536929
2024-03-12,71475.93,62554434520
2024-03-11,72110.98,65716656765
2024-03-10,69032.12,35683977532
2024-03-09,68480.0,21609650379
2024-03-08,68289.16,59202881172
2024-03-07,66938.21,46989543159
2024-03-06,66122.28,68750229073
2024-03-05,63800.78,102802940877
2024-03-04,68360.14,70670471105
2024-03-03,63154.49,26253811450
2024-03-02,62045.78,23888473685
2024-03-01,62436.72,40186368423
2024-02-29,61179.03,65496611844
2024-02-28,62518.9,83239156760
2024-02-27,57077.07,49756832031
2024-02-26,54533.48,34074411896
2024-02-25,51731.0,15413239245
2024-02-24,51570.65,15174077879
2024-02-23,50747.05,21427078270
2024-02-22,51258.7,25413900611
2024-02-21,51851.67,28624907020
2024-02-20,52277.52,33353758256
2024-02-19,51787.05,21362184346
2024-02-18,52153.63,17595377311
2024-02-17,51666.22,20009091006
2024-02-16,52162.64,28180567298
2024-02-15,51934.29,38564360533
2024-02-14,51858.59,39105608050
2024-02-13,49725.36,35593051468
2024-02-12,49941.81,34511985805
2024-02-11,48316.3,19315867136
2024-02-10,47767.06,16398681570
2024-02-09,47160.41,39316770844
2024-02-08,45305.2,26154524080
2024-02-07,44343.61,21126587775
2024-02-06,43095.79,16798476726
2024-02-05,42657.67,18715487317
2024-02-04,42568.55,14802225490
2024-02-03,43010.67,11169245236
2024-02-02,43181.66,18603843039
2024-02-01,43078.81,21423953779
2024-01-31,42548.08,24673628793
2024-01-30,42942.78,23842814518
2024-01-29,43306.18,20668476578
2024-01-28,42034.59,16858971687
2024-01-27,42126.55,11422941934
2024-01-26,41814.8,25598119893
2024-01-25,39941.66,18491782013
2024-01-24,40077.78,22359526178
2024-01-23,39878.3,29244553045
2024-01-22,39524.27,31338708143
2024-01-21,41554.05,9344043642
2024-01-20,41666.67,11586690904
2024-01-19,41624.07,25752407154
2024-01-18,41293.5,25218357242
2024-01-17,42739.49,20851232595
2024-01-16,43130.45,24062872740
2024-01-15,42490.16,22320220558
2024-01-14,41697.33,17521429522
2024-01-13,42839.33,20601860469
2024-01-12,42773.03,43332698900
2024-01-11,46342.66,45833734549
2024-01-10,46666.11,50114613298
2024-01-09,46124.08,39821290992
2024-01-08,46995.1,42746192015
2024-01-07,43950.28,19330573863
2024-01-06,43992.44,16092503468
2024-01-05,44186.59,32336029347
2024-01-04,44193.29,30448091210
2024-01-03,42862.44,46342323118
2024-01-02,44972.8,39335274536
2024-01-01,44220.78,18426978443
2023-12-31,42288.06,16397498810
2023-12-30,42141.03,16013925945
2023-12-29,42063.45,26000021055
2023-12-28,42581.23,22992093014
2023-12-27,43474.4,25260941032
2023-12-26,42515.53,30026850982
2023-12-25,43589.67,21115795370
2023-12-24,43025.03,18830554085
2023-12-23,43726.35,13507796558
2023-12-22,44013.73,21028503216
2023-12-21,43875.32,22452766169
2023-12-20,43674.77,27868908174
2023-12-19,42266.22,23171001281
2023-12-18,42650.01,25224642008
2023-12-17,41349.59,16678702876
2023-12-16,42237.29,14386729590
2023-12-15,41933.89,19639442462
2023-12-14,43027.77,25578530178
2023-12-13,42885.54,26797884674
2023-12-12,41477.39,24779520132
2023-12-11,41229.61,40632672038
2023-12-10,43793.68,13000481418
2023-12-09,43723.25,17368210171
2023-12-08,44192.87,24421116687
2023-12-07,43280.95,27635760671
2023-12-06,43764.05,29909761586
2023-12-05,44084.39,36312154535
2023-12-04,41987.24,39856129827
2023-12-03,39984.81,15769696322
2023-12-02,39478.95,15534035612
2023-12-01,38703.54,23512784002
2023-11-30,37732.27,18115982627
2023-11-29,37863.84,20728546658
2023-11-28,37838.26,21696137014
2023-11-27,37241.63,19002925720
2023-11-26,37462.79,13744796068
2023-11-25,37805.99,9099571165
2023-11-24,37745.84,22922957823
2023-11-23,37304.05,14214948217
2023-11-22,37424.31,24397247860
2023-11-21,35751.89,25172163756
2023-11-20,37475.64,20888209068
2023-11-19,37391.19,12915986553
2023-11-18,36594.89,11886022717
2023-11-17,36630.38,22445028430
2023-11-16,36161.15,26007385366
2023-11-15,37885.35,27365821679
2023-11-14,35554.09,23857403554
2023-11-13,36475.67,19057712790
2023-11-12,37086.03,11545715999
2023-11-11,37139.12,13924272142
2023-11-10,37324.83,22711265155
2023-11-09,36706.59,37762672382
2023-11-08,35639.13,17295394918
2023-11-07,35416.28,18834737789
2023-11-06,35059.46,12693436420
2023-11-05,35035.42,12412743996
2023-11-04,35087.01,9561294264
2023-11-03,34731.27,17158456701
2023-11-02,34950.0,20998158544
2023-11-01,35440.1,22446272005
2023-10-31,34656.4,15758270810
2023-10-30,34493.79,17184860315
2023-10-29,34534.48,11160323986
2023-10-28,34085.42,10160330825
2023-10-27,33906.09,16418032871
2023-10-26,34154.71,19427195376
2023-10-25,34506.35,25254318008
2023-10-24,33922.52,44934999645
2023-10-23,33087.58,38363572311
2023-10-22,30004.15,10446520040
2023-10-21,29924.84,11541146996
2023-10-20,29684.73,21536125230
2023-10-19,28735.34,14448058195
2023-10-18,28326.51,12724128586
2023-10-17,28408.83,14872527508
2023-10-16,28520.24,27833876539
2023-10-15,27186.13,7098201980
2023-10-14,26851.71,5388116782
2023-10-13,26863.53,15165312851
2023-10-12,26750.51,9392909295
2023-10-11,26869.19,13648094333
2023-10-10,27393.29,9973350678
2023-10-09,27596.67,12007668568
2023-10-08,27933.55,7916875290
2023-10-07,27976.43,6553044316
2023-10-06,27945.17,13492391599
2023-10-05,27412.96,11877253670
2023-10-04,27786.75,11143355314
2023-10-03,27428.96,11407814187
2023-10-02,27504.04,19793041322
2023-10-01,27995.46,9503917434
2023-09-30,26961.0,5331172801
2023-09-29,26907.0,10396435377
2023-09-28,27027.14,14079002707
2023-09-27,26357.62,11718380997
2023-09-26,26208.44,9985498161
2023-09-25,26296.08,11997833257
2023-09-24,26250.24,8192867686
2023-09-23,26579.6,7404700301
2023-09-22,26578.4,10578746709
2023-09-21,26564.54,13371443708
2023-09-20,27123.94,13281116604
2023-09-19,27216.13,13807690550
2023-09-18,26764.49,15615339655
2023-09-17,26530.95,6774210670
2023-09-16,26569.69,7402031417
2023-09-15,26602.42,11479735788
2023-09-14,26532.76,13811359124
2023-09-13,26226.65,13072077070
2023-09-12,25840.61,18657279324
2023-09-11,25152.14,14600006467
2023-09-10,25831.76,7899553047
2023-09-09,25897.82,5481314132
2023-09-08,25906.34,10817356400
2023-09-07,26276.3,11088307100
2023-09-06,25747.63,12752705327
2023-09-05,25783.91,11094740040
2023-09-04,25816.13,10680635106
2023-09-03,25969.83,8962524523
2023-09-02,25867.83,10100387473
2023-09-01,25794.88,17202862221
2023-08-31,25932.45,20181001451
2023-08-30,27306.06,16343655235
2023-08-29,27717.98,29368391712
2023-08-28,26101.04,11002805166
2023-08-27,26091.16,6913768611
2023-08-26,26009.61,6034817316
2023-08-25,26049.39,12406045118
2023-08-24,26163.49,12871532023
2023-08-23,26427.54,16985265785
2023-08-22,26042.11,14503820706
2023-08-21,26125.18,13371557893
2023-08-20,26189.14,9036580420
2023-08-19,26096.42,10631443812
2023-08-18,26048.89,24026236529
2023-08-17,26627.57,31120851211
2023-08-16,28700.51,14949271904
2023-08-15,29170.14,12640195779
2023-08-14,29405.49,14013695304
2023-08-13,29275.94,7329897180
2023-08-12,29416.96,6194358008
2023-08-11,29400.45,10195168197
2023-08-10,29424.03,11865344789
2023-08-09,29562.76,18379521213
2023-08-08,29770.01,17570561357
2023-08-07,29179.21,13618163710
2023-08-06,29040.01,7269806994
2023-08-05,29047.12,6598366353
2023-08-04,29076.48,12036639988
2023-08-03,29174.18,12780357746
2023-08-02,29164.22,19212655598
2023-08-01,29697.27,18272392391
2023-07-31,29230.67,11656781982
2023-07-30,29281.39,8678454527
2023-07-29,29355.71,6481775959
2023-07-28,29316.15,11218474952
2023-07-27,29214.92,10770779217
2023-07-26,29353.23,13497554655
2023-07-25,29225.14,10266772793
2023-07-24,29176.98,15395817395
2023-07-23,30081.61,9220145050
2023-07-22,29795.03,7873300598
2023-07-21,29907.98,10972789818
2023-07-20,29809.13,14655207121
2023-07-19,29916.72,12128602812
2023-07-18,29861.93,13138897269
2023-07-17,30143.08,13240156074
2023-07-16,30247.64,8516564470
2023-07-15,30301.65,8011667756
2023-07-14,30330.52,20917902660
2023-07-13,31471.83,23686079548
2023-07-12,30381.81,14805659717
2023-07-11,30626.55,12151839152
2023-07-10,30419.89,14828209155
2023-07-09,30168.38,7903327692
2023-07-08,30291.69,7509378699
2023-07-07,30352.08,13384770155
2023-07-06,29899.38,21129219509
2023-07-05,30499.27,12481622280
2023-07-04,30771.25,12810828427
2023-07-03,31161.8,15271884873
2023-07-02,30613.51,10533418042
2023-07-01,30587.21,9086606733
2023-06-30,30466.72,26387306197
2023-06-29,30446.47,13180860821
2023-06-28,30074.94,14571500779
2023-06-27,30697.38,16428827944
2023-06-26,30272.18,16493186997
2023-06-25,30480.24,12703464114
2023-06-24,30547.18,12147822496
2023-06-23,30707.61,24115570085
2023-06-22,29886.31,20653160491
2023-06-21,29995.08,33346760979
2023-06-20,28320.43,22211859147
2023-06-19,26837.78,12826986222
2023-06-18,26336.46,9565695129
2023-06-17,26506.56,11090276850
2023-06-16,26329.6,16324646965
2023-06-15,25569.99,15837384409
2023-06-14,25123.34,14265717766
2023-06-13,25930.23,14143474486
2023-06-12,25905.82,11677889997
2023-06-11,25937.02,10732609603
2023-06-10,25856.1,19872933189
2023-06-09,26482.81,11015551640
2023-06-08,26508.32,11904824295
2023-06-07,26346.41,19530045082
2023-06-06,27243.63,21929670693
2023-06-05,25741.5,21513292646
2023-06-04,27122.04,9360912318
2023-06-03,27077.6,8385597470
2023-06-02,27250.69,14837415000
2023-06-01,26828.42,14678970415
2023-05-31,27223.08,15656371534
2023-05-30,27700.15,13251081851
2023-05-29,27744.82,15181308984
2023-05-28,28070.04,14545229578
2023-05-27,26867.99,7892015141
2023-05-26,26714.86,12711619225
2023-05-25,26479.06,13851122697
2023-05-24,26321.4,16299104428
2023-05-23,27223.22,13697203143
2023-05-22,26854.73,11056770492
2023-05-21,26752.65,8647416921
2023-05-20,27113.61,7044911360
2023-05-19,26890.27,11258983301
2023-05-18,26820.49,15222938600
2023-05-17,27407.77,15140006925
2023-05-16,27037.68,12732238816
2023-05-15,27171.13,14413231792
2023-05-14,26929.98,10014858959
2023-05-13,26789.48,9999171605
2023-05-12,26808.84,19313599897
2023-05-11,26986.56,16724343943
2023-05-10,27624.01,20656025026
2023-05-09,27647.29,14128593256
2023-05-08,27695.06,19122903752
2023-05-07,28474.53,11301355486
2023-05-06,28902.66,15913866714
2023-05-05,29536.76,17936566518
2023-05-04,28857.23,15548678514
2023-05-03,29038.75,19122972518
2023-05-02,28684.4,16432924527
2023-05-01,28077.27,18655599976
2023-04-30,29247.14,14652199272
2023-04-29,29249.35,10662634333
2023-04-28,29338.63,17544464887
2023-04-27,29483.72,27153445027
2023-04-26,28426.08,31854242019
2023-04-25,28304.42,17733373139
2023-04-24,27515.05,17703288330
2023-04-23,27592.98,12785446832
2023-04-22,27821.41,13125734602
2023-04-21,27253.85,20759504330
2023-04-20,28248.18,21340360360
2023-04-19,28809.72,24571565421
2023-04-18,30393.4,19480529496
2023-04-17,29449.91,17872186762
2023-04-16,30326.09,12854816417
2023-04-15,30324.11,11940685378
2023-04-14,30492.92,22659995079
2023-04-13,30406.78,17487721001
2023-04-12,29912.2,18651929926
2023-04-11,30227.19,20121259843
2023-04-10,29660.41,19282400094
2023-04-09,28340.99,12175322951
2023-04-08,27958.81,9373255556
2023-04-07,27931.94,10861680497
2023-04-06,28053.46,13837809380
2023-04-05,28175.37,17052315986
2023-04-04,28179.64,15284538859
2023-04-03,27811.77,19556501327
2023-04-02,28188.34,12284641999
