date,close,adjClose,volume
2025-01-31,258.56,258.56,8965600
2025-01-30,258.05,258.05,12981200
2025-01-29,254.2,254.2,5671800
2025-01-28,255.18,255.18,5332005
2025-01-27,252.99,252.99,5799800
2025-01-24,255.65,255.65,7341337
2025-01-23,254.07,254.07,6511526
2025-01-22,254.43,254.43,5213800
2025-01-21,253.13,253.13,7668119
2025-01-17,249.27,249.27,8312900
2025-01-16,250.6,250.6,9236000
2025-01-15,248.88,248.88,6345000
2025-01-14,247.03,247.03,4914837
2025-01-13,245.74,245.74,8448600
2025-01-10,248.21,248.21,12380131
2025-01-08,245.86,245.86,6303334
2025-01-07,244.56,244.56,5090333
2025-01-06,243.19,243.19,3758903
2025-01-03,243.49,243.49,4875546
2025-01-02,245.42,245.42,6241900
2024-12-31,242.13,242.13,2522102
2024-12-30,240.63,240.63,3522539
2024-12-27,241.4,241.4,4728440
2024-12-26,243.07,243.07,4651800
2024-12-24,241.44,241.44,2421008
2024-12-23,240.96,240.96,5835500
2024-12-20,242.1,242.1,9527805
2024-12-19,239.6,239.6,8113568
2024-12-18,239.26,239.26,8015848
2024-12-17,243.94,243.94,4421339
2024-12-16,244.88,244.88,3310036
2024-12-13,244.29,244.29,6602600
2024-12-12,247.28,247.28,10149600
2024-12-11,250.96,250.96,11033800
2024-12-10,248.59,248.59,4642000
2024-12-09,245.36,245.36,4711536
2024-12-06,242.95,242.95,3540700
2024-12-05,242.86,242.86,4806206
2024-12-04,244.67,244.67,4608600
2024-12-03,243.93,243.93,3557819
2024-12-02,243.44,243.44,4765001
2024-11-29,245.59,245.59,2708500
2024-11-27,243.49,243.49,6930600
2024-11-26,242.95,242.95,4945900
2024-11-25,242.48,242.48,10733109
2024-11-22,249.84,249.84,7503000
2024-11-21,246.66,246.66,7646429
2024-11-20,244.62,244.62,6630737
2024-11-19,243.25,243.25,6579103
2024-11-18,241.09,241.09,6513000
2024-11-15,236.59,236.59,7299500
2024-11-14,237.01,237.01,8262426
2024-11-13,237.63,237.63,8431700
2024-11-12,240.05,240.05,10145510
2024-11-11,242.14,242.14,11653848
2024-11-08,247.96,247.96,6267916
2024-11-07,249.65,249.65,8821445
2024-11-06,245.7,245.7,14600217
2024-11-05,253.4,253.4,6029900
2024-11-04,252.83,252.83,4581435
2024-11-01,252.47,252.47,6473012
2024-10-31,253.51,253.51,9930827
2024-10-30,257.5,257.5,6386200
2024-10-29,256.09,256.09,8875500
2024-10-28,253.33,253.33,4029110
2024-10-25,253.32,253.32,4424500
2024-10-24,252.8,252.8,5962200
2024-10-23,250.87,250.87,8081000
2024-10-22,253.93,253.93,5756321
2024-10-21,251.22,251.22,9258600
2024-10-18,251.27,251.27,7833614
2024-10-17,248.63,248.63,5176200
2024-10-16,247.15,247.15,5431939
2024-10-15,245.92,245.92,5640831
2024-10-14,245.07,245.07,3922900
2024-10-11,245.47,245.47,5789546
2024-10-10,242.82,242.82,4792700
2024-10-09,241.05,241.05,4120500
2024-10-08,242.37,242.37,7669807
2024-10-07,244.17,244.17,3849026
2024-10-04,245.0,245.0,5951628
2024-10-03,245.49,245.49,5674503
2024-10-02,245.66,245.66,6798800
2024-10-01,245.61,245.61,10605500
2024-09-30,243.06,243.06,6919352
2024-09-27,245.02,245.02,8329633
2024-09-26,246.98,246.98,7041100
2024-09-25,245.73,245.73,7393448
2024-09-24,246.07,246.07,8386348
2024-09-23,242.68,242.68,5426200
2024-09-20,242.21,242.21,7737416
2024-09-19,239.17,239.17,6108226
2024-09-18,235.51,235.51,11081114
2024-09-17,237.34,237.34,5257119
2024-09-16,238.66,238.66,4713541
2024-09-13,238.68,238.68,7455100
2024-09-12,236.33,236.33,9945000
2024-09-11,232.25,232.25,4637312
2024-09-10,232.62,232.62,4378349
2024-09-09,231.6,231.6,3548806
2024-09-06,230.63,230.63,6315824
2024-09-05,232.35,232.35,4838112
2024-09-04,230.43,230.43,4696000
2024-09-03,230.29,230.29,6417918
2024-08-30,231.29,231.29,5743000
2024-08-29,232.95,232.95,5524200
2024-08-28,231.75,231.75,4961500
2024-08-27,233.39,233.39,4435606
2024-08-26,232.76,232.76,3151400
2024-08-23,232.02,232.02,5418200
2024-08-22,229.37,229.37,5765400
2024-08-21,232.15,232.15,5337400
2024-08-20,232.46,232.46,9073611
2024-08-19,231.61,231.61,5164817
2024-08-16,231.99,231.99,11924536
2024-08-15,226.91,226.91,5273310
2024-08-14,226.2,226.2,5462500
2024-08-13,228.06,228.06,6740238
2024-08-12,228.41,228.41,5561300
2024-08-09,224.56,224.56,4441017
2024-08-08,224.01,224.01,6327100
2024-08-07,220.55,220.55,5287817
2024-08-06,220.7,220.7,14362300
2024-08-05,222.48,222.48,8939011
2024-08-02,225.34,225.34,11109400
2024-08-01,225.77,225.77,7217224
2024-07-31,226.55,226.55,7316600
2024-07-30,222.52,222.52,4939531
2024-07-29,220.32,220.32,4665100
2024-07-26,220.63,220.63,6328800
2024-07-25,218.33,218.33,9777100
2024-07-24,221.8,221.8,6838800
2024-07-23,222.58,222.58,4435700
2024-07-22,221.8,221.8,5334060
2024-07-19,221.73,221.73,8665956
2024-07-18,225.78,225.78,5485459
2024-07-17,227.23,227.23,8620511
2024-07-16,228.29,228.29,11070663
2024-07-15,223.83,223.83,5719339
2024-07-12,223.11,223.11,5179297
2024-07-11,223.25,223.25,9323981
2024-07-10,219.36,219.36,5556185
2024-07-09,218.56,218.56,3904495
2024-07-08,218.19,218.19,5790811
2024-07-05,220.93,220.93,5950550
2024-07-03,217.99,217.99,5055313
2024-07-02,215.56,215.56,4921672
2024-07-01,215.57,215.57,3797921
2024-06-28,215.01,215.01,3955080
2024-06-27,214.99,214.99,4977837
2024-06-26,212.58,212.58,4690348
2024-06-25,214.56,214.56,3847694
2024-06-24,215.63,215.63,4626923
2024-06-21,214.78,214.78,8935399
2024-06-20,218.16,218.16,7290516
2024-06-18,215.47,215.47,4921415
2024-06-17,214.61,214.61,3852657
2024-06-14,215.73,215.73,7076496
2024-06-13,212.97,212.97,5861099
2024-06-12,214.72,214.72,5911883
2024-06-11,214.15,214.15,4004085
2024-06-10,213.54,213.54,4219641
2024-06-07,211.6,211.6,12195073
2024-06-06,219.43,219.43,5283914
2024-06-05,217.82,217.82,5479226
2024-06-04,215.27,215.27,5509361
2024-06-03,217.22,217.22,6172606
2024-05-31,215.3,215.3,5617183
2024-05-30,216.57,216.57,3071290
2024-05-29,216.16,216.16,4184972
2024-05-28,218.19,218.19,3809677
2024-05-24,215.92,215.92,4212379
2024-05-23,215.72,215.72,9537911
2024-05-22,220.11,220.11,8903115
2024-05-21,224.23,224.23,4002615
2024-05-20,224.56,224.56,5990860
2024-05-17,223.66,223.66,10481937
2024-05-16,220.03,220.03,4301652
2024-05-15,220.89,220.89,9297715
2024-05-14,218.09,218.09,4662679
2024-05-13,216.26,216.26,4896343
2024-05-10,218.71,218.71,8700917
2024-05-09,216.95,216.95,7732469
2024-05-08,213.58,213.58,4462736
2024-05-07,214.21,214.21,5660735
2024-05-06,215.2,215.2,6840477
2024-05-03,212.96,212.96,8679910
2024-05-02,213.13,213.13,6286967
2024-05-01,213.79,213.79,10373880
2024-04-30,211.87,211.87,11248615
2024-04-29,216.18,216.18,6409870
2024-04-26,216.62,216.62,6268504
2024-04-25,215.92,215.92,6606512
2024-04-24,214.64,214.64,5741072
2024-04-23,215.04,215.04,10730332
2024-04-22,215.57,215.57,13404253
2024-04-19,221.03,221.03,8688967
2024-04-18,220.34,220.34,6496885
2024-04-17,219.59,219.59,11521054
2024-04-16,221.22,221.22,10746123
2024-04-15,220.95,220.95,13238952
2024-04-12,216.89,216.89,30898775
2024-04-11,219.8,219.8,11415224
2024-04-10,215.61,215.61,13317492
2024-04-09,217.67,217.67,13079306
2024-04-08,216.48,216.48,10331406
2024-04-05,215.14,215.14,13382720
2024-04-04,211.52,211.52,12307274
2024-04-03,212.74,212.74,11416226
2024-04-02,210.89,210.89,13421070
2024-04-01,207.82,207.82,13677114
2024-03-28,205.72,205.72,9194473
2024-03-27,203.1,203.1,6040980
2024-03-26,201.64,201.64,5752677
2024-03-25,200.99,200.99,4034750
2024-03-22,200.35,200.35,6918508
2024-03-21,201.97,201.97,7396540
2024-03-20,202.18,202.18,9593754
2024-03-19,199.8,199.8,4657527
2024-03-18,200.03,200.03,7206823
2024-03-15,199.71,199.71,4556710
2024-03-14,200.35,200.35,6865044
2024-03-13,201.19,201.19,5929990
2024-03-12,199.79,199.79,9436586
2024-03-11,202.0,202.0,7329560
2024-03-08,201.63,201.63,13540110
2024-03-07,199.94,199.94,8403737
2024-03-06,198.81,198.81,10459292
2024-03-05,197.19,197.19,9672210
2024-03-04,196.01,196.01,12216341
2024-03-01,192.89,192.89,13410997
2024-02-29,189.31,189.31,6848639
2024-02-28,188.34,188.34,2824131
2024-02-27,188.0,188.0,5165376
2024-02-26,188.2,188.2,4491937
2024-02-23,188.62,188.62,6827271
2024-02-22,187.56,187.56,4550823
2024-02-21,187.48,187.48,5789951
2024-02-20,187.47,187.47,5531152
2024-02-16,186.34,186.34,6518526
2024-02-15,185.66,185.66,6228859
2024-02-14,184.42,184.42,7031562
2024-02-13,184.53,184.53,9525794
2024-02-12,187.11,187.11,4706253
2024-02-09,187.6,187.6,4412654
2024-02-08,188.33,188.33,3873445
2024-02-07,188.5,188.5,6276879
2024-02-06,188.55,188.55,4866122
2024-02-05,187.57,187.57,5436062
2024-02-02,188.61,188.61,7337573
2024-02-01,190.41,190.41,10278129
2024-01-31,188.45,188.45,7886115
2024-01-30,188.59,188.59,4976467
2024-01-29,188.33,188.33,5629695
2024-01-26,187.01,187.01,5064774
2024-01-25,187.14,187.14,4651026
2024-01-24,186.4,186.4,6085437
2024-01-23,187.95,187.95,5040771
2024-01-22,187.22,187.22,4397522
2024-01-19,187.93,187.93,5719650
2024-01-18,187.37,187.37,4685239
2024-01-17,185.84,185.84,8643163
2024-01-16,187.91,187.91,6548068
2024-01-12,189.71,189.71,6833678
2024-01-11,187.87,187.87,6831086
2024-01-10,187.5,187.5,4504726
2024-01-09,187.93,187.93,4437269
2024-01-08,187.87,187.87,6214968
2024-01-05,189.35,189.35,7481883
2024-01-04,189.32,189.32,4416743
2024-01-03,189.13,189.13,8661568
2024-01-02,190.72,190.72,6025646
2023-12-29,191.17,191.17,4612349
2023-12-28,191.47,191.47,6171506
2023-12-27,192.59,192.59,5813295
2023-12-26,191.72,191.72,4502664
2023-12-22,190.27,190.27,7176292
2023-12-21,189.43,189.43,4619995
2023-12-20,188.1,188.1,6002395
2023-12-19,189.13,189.13,6025564
2023-12-18,187.85,187.85,5357987
2023-12-15,187.0,187.0,8324824
2023-12-14,188.73,188.73,9107157
2023-12-13,187.63,187.63,10635500
2023-12-12,183.49,183.49,5056911
2023-12-11,183.59,183.59,8519527
2023-12-08,185.64,185.64,7883204
2023-12-07,188.15,188.15,5802025
2023-12-06,187.84,187.84,5778604
2023-12-05,187.15,187.15,7027722
2023-12-04,187.86,187.86,18460544
2023-12-01,192.01,192.01,16727571
2023-11-30,188.75,188.75,7204123
2023-11-29,189.54,189.54,8372753
2023-11-28,189.26,189.26,10901890
2023-11-27,186.77,186.77,6320420
2023-11-24,185.52,185.52,2445058
2023-11-22,184.56,184.56,4338209
2023-11-21,185.35,185.35,7322379
2023-11-20,183.37,183.37,5393464
2023-11-17,183.67,183.67,4871297
2023-11-16,183.69,183.69,8253348
2023-11-15,181.64,181.64,4909399
2023-11-14,182.12,182.12,6831639
2023-11-13,180.51,180.51,5385908
2023-11-10,179.51,179.51,7611618
2023-11-09,181.49,181.49,6442536
2023-11-08,180.77,180.77,6738304
2023-11-07,182.59,182.59,6648895
2023-11-06,183.35,183.35,8274666
2023-11-03,184.79,184.79,8530399
2023-11-02,184.12,184.12,7343699
2023-11-01,183.51,183.51,9048562
2023-10-31,184.09,184.09,10104569
2023-10-30,185.1,185.1,8753895
2023-10-27,186.15,186.15,14102828
2023-10-26,184.01,184.01,7671406
2023-10-25,183.72,183.72,10087016
2023-10-24,182.95,182.95,6593963
2023-10-23,182.97,182.97,9479805
2023-10-20,183.59,183.59,12785667
2023-10-19,183.09,183.09,13406560
2023-10-18,180.87,180.87,13920793
2023-10-17,178.29,178.29,8231866
2023-10-16,177.96,177.96,8348028
2023-10-13,178.83,178.83,18702885
2023-10-12,173.26,173.26,5912663
2023-10-11,173.79,173.79,7128002
2023-10-10,172.53,172.53,5843995
2023-10-09,172.82,172.82,10201547
2023-10-06,169.7,169.7,9948433
2023-10-05,168.83,168.83,6970219
2023-10-04,169.14,169.14,10034600
2023-10-03,169.16,169.16,11459840
2023-10-02,169.65,169.65,12706027
2023-09-29,171.45,171.45,10427383
2023-09-28,173.23,173.23,10019917
2023-09-27,174.1,174.1,10919579
2023-09-26,176.28,176.28,7181080
2023-09-25,177.7,177.7,5582074
2023-09-22,178.62,178.62,3637075
2023-09-21,178.05,178.05,7573300
2023-09-20,179.35,179.35,9330262
2023-09-19,179.22,179.22,4225102
2023-09-18,179.39,179.39,5049308
2023-09-15,178.34,178.34,5616888
2023-09-14,177.17,177.17,6184382
2023-09-13,177.08,177.08,3829788
2023-09-12,177.49,177.49,4445435
2023-09-11,178.41,178.41,3689085
2023-09-08,178.08,178.08,3293699
2023-09-07,178.02,178.02,3203213
2023-09-06,177.83,177.83,6427224
2023-09-05,178.64,178.64,6894834
2023-09-01,180.11,180.11,4970732
2023-08-31,180.02,180.02,4795626
2023-08-30,180.32,180.32,6593692
2023-08-29,179.87,179.87,7576640
2023-08-28,178.13,178.13,4740683
2023-08-25,177.62,177.62,6132927
2023-08-24,177.85,177.85,5526428
2023-08-23,177.89,177.89,7949056
2023-08-22,176.1,176.1,5892540
2023-08-21,175.81,175.81,4046360
2023-08-18,175.33,175.33,6253027
2023-08-17,175.3,175.3,7937672
2023-08-16,175.57,175.57,6559418
2023-08-15,176.59,176.59,7582703
2023-08-14,177.06,177.06,9554477
2023-08-11,177.6,177.6,5289694
2023-08-10,177.6,177.6,5934598
2023-08-09,177.79,177.79,4643998
2023-08-08,178.64,178.64,6162879
2023-08-07,179.78,179.78,4510408
2023-08-04,180.19,180.19,5326191
2023-08-03,179.54,179.54,4638874
2023-08-02,179.6,179.6,6348266
2023-08-01,180.46,180.46,6289869
2023-07-31,182.35,182.35,5496890
2023-07-28,181.86,181.86,3829197
2023-07-27,180.42,180.42,7592752
2023-07-26,183.3,183.3,6158432
2023-07-25,182.41,182.41,4090149
2023-07-24,181.4,181.4,4370026
2023-07-21,182.18,182.18,3845361
2023-07-20,182.74,182.74,4972856
2023-07-19,183.67,183.67,3847365
2023-07-18,183.64,183.64,8242597
2023-07-17,181.56,181.56,4152919
2023-07-14,181.43,181.43,5389968
2023-07-13,182.01,182.01,4527900
2023-07-12,181.88,181.88,7036590
2023-07-11,179.45,179.45,2819610
2023-07-10,178.78,178.78,3320497
2023-07-07,178.64,178.64,5201148
2023-07-06,177.31,177.31,5132954
2023-07-05,177.84,177.84,5652091
2023-07-03,178.47,178.47,4085711
2023-06-30,178.27,178.27,6420904
2023-06-29,177.09,177.09,6862511
2023-06-28,177.28,177.28,5866741
2023-06-27,177.69,177.69,5036346
2023-06-26,178.51,178.51,3222050
2023-06-23,178.2,178.2,5419784
2023-06-22,177.71,177.71,7944365
2023-06-21,179.49,179.49,6664839
2023-06-20,179.75,179.75,7586229
2023-06-16,181.63,181.63,8679096
2023-06-15,181.91,181.91,6739009
2023-06-14,180.64,180.64,6807003
2023-06-13,180.54,180.54,5126686
2023-06-12,181.88,181.88,4875450
2023-06-09,182.04,182.04,4380811
2023-06-08,182.53,182.53,6394890
2023-06-07,180.15,180.15,9066528
2023-06-06,182.34,182.34,4967156
2023-06-05,182.14,182.14,6402707
2023-06-02,181.05,181.05,8678111
2023-06-01,183.76,183.76,7300542
2023-05-31,182.32,182.32,8497893
2023-05-30,182.04,182.04,4906066
2023-05-26,180.92,180.92,5823674
2023-05-25,180.2,180.2,6919174
2023-05-24,181.95,181.95,6732940
2023-05-23,183.43,183.43,6345012
2023-05-22,183.21,183.21,4834298
2023-05-19,183.64,183.64,8428576
2023-05-18,181.84,181.84,8812591
2023-05-17,184.23,184.23,7474177
2023-05-16,184.87,184.87,9527806
2023-05-15,187.21,187.21,5518086
2023-05-12,186.81,186.81,7041962
2023-05-11,187.13,187.13,8228123
2023-05-10,188.75,188.75,9392097
2023-05-09,189.02,189.02,6948810
2023-05-08,187.69,187.69,6075441
2023-05-05,187.46,187.46,12408113
2023-05-04,190.44,190.44,14146787
2023-05-03,189.11,189.11,11133826
2023-05-02,187.52,187.52,13554921
2023-05-01,183.97,183.97,7997658
2023-04-28,184.8,184.8,6700418
2023-04-27,184.75,184.75,9107425
2023-04-26,184.74,184.74,8203595
2023-04-25,185.75,185.75,8451933
2023-04-24,184.81,184.81,8303396
2023-04-21,184.25,184.25,10698705
2023-04-20,186.09,186.09,5752408
2023-04-19,185.36,185.36,7373518
2023-04-18,186.25,186.25,8056928
2023-04-17,185.53,185.53,7416762
2023-04-14,186.36,186.36,13272541
2023-04-13,189.72,189.72,13965656
2023-04-12,187.19,187.19,9755148
2023-04-11,186.28,186.28,6031494
2023-04-10,185.11,185.11,6384614
2023-04-06,186.49,186.49,6648428
2023-04-05,187.83,187.83,11372077
2023-04-04,187.98,187.98,13756761
2023-04-03,184.54,184.54,9206635
2023-03-31,183.22,183.22,7924334
2023-03-30,184.18,184.18,6360296
2023-03-29,182.53,182.53,4996493
2023-03-28,183.44,183.44,6195097
2023-03-27,181.95,181.95,6805046
2023-03-24,183.65,183.65,9253075
2023-03-23,185.74,185.74,11300649
2023-03-22,183.44,183.44,11969561
2023-03-21,180.37,180.37,10683593
2023-03-20,183.84,183.84,11840758
2023-03-17,183.77,183.77,23905766
2023-03-16,178.57,178.57,10764872
2023-03-15,178.21,178.21,14546095
2023-03-14,176.83,176.83,9953032
2023-03-13,177.86,177.86,20554417
2023-03-10,173.87,173.87,13803437
2023-03-09,170.2,170.2,5570480
2023-03-08,168.54,168.54,5718595
2023-03-07,168.62,168.62,8704068
2023-03-06,171.62,171.62,4229124
2023-03-03,172.49,172.49,6894466
2023-03-02,170.66,170.66,3952266
2023-03-01,170.76,170.76,6590468
2023-02-28,169.78,169.78,6761585
2023-02-27,169.01,169.01,4509151
2023-02-24,168.35,168.35,6496496
2023-02-23,169.57,169.57,5073479
2023-02-22,169.66,169.66,4105675
2023-02-21,170.62,170.62,4035933
2023-02-17,171.26,171.26,4809799
2023-02-16,170.75,170.75,4540398
2023-02-15,170.89,170.89,5435337
2023-02-14,172.61,172.61,5403099
2023-02-13,172.48,172.48,3970786
2023-02-10,173.36,173.36,2971125
2023-02-09,173.03,173.03,5344340
2023-02-08,174.41,174.41,4015638
2023-02-07,173.98,173.98,6758153
2023-02-06,173.82,173.82,8956963
2023-02-03,173.46,173.46,13674441
2023-02-02,177.9,177.9,8842396
2023-02-01,181.67,181.67,7996005
2023-01-31,179.41,179.41,5976888
2023-01-30,178.76,178.76,4020726
2023-01-27,179.22,179.22,6008728
2023-01-26,179.47,179.47,5860129
2023-01-25,181.11,181.11,6925348
2023-01-24,180.28,180.28,4604628
2023-01-23,179.63,179.63,5265507
2023-01-20,179.29,179.29,5754818
