date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
1987-04-02,2328.550049,2347.590088,2299.290039,2320.449951,2320.449951,22570000,22570000,-8.1001,-0.348,2322.44336,"April 02, 87",-0.00348
1987-04-03,2321.590088,2402.409912,2307.669922,2390.340088,2390.340088,27410000,27410000,68.75,2.961,2366.80664,"April 03, 87",0.02961
1987-04-06,2407.530029,2425.0,2384.800049,2405.540039,2405.540039,22240000,22240000,-1.98999,-0.083,2405.11336,"April 06, 87",-0.00083
1987-04-07,2401.280029,2428.409912,2352.840088,2360.939941,2360.939941,26140000,26140000,-40.34009,-1.68,2380.72998,"April 07, 87",-0.0168
1987-04-08,2371.590088,2396.159912,2342.610107,2372.159912,2372.159912,23220000,23220000,0.56982,0.024,2370.30998,"April 08, 87",0.00024
1987-04-09,2375.98999,2383.810059,2320.600098,2339.199951,2339.199951,22680000,22680000,-36.79004,-1.548,2347.87004,"April 09, 87",-0.01548
1987-04-10,2323.439941,2358.659912,2305.110107,2338.780029,2338.780029,24670000,24670000,15.34009,0.66,2334.18335,"April 10, 87",0.0066
1987-04-13,2332.389893,2355.679932,2278.409912,2287.070068,2287.070068,31990000,31990000,-45.31983,-1.943,2307.0533,"April 13, 87",-0.01943
1987-04-14,2275.709961,2293.889893,2213.639893,2252.97998,2252.97998,41890000,41890000,-22.72998,-0.999,2253.50326,"April 14, 87",-0.00999
1987-04-15,2285.800049,2307.530029,2243.320068,2282.949951,2282.949951,29570000,29570000,-2.8501,-0.125,2277.93335,"April 15, 87",-0.00125
1987-04-16,2296.590088,2320.879883,2264.629883,2275.98999,2275.98999,29940000,29940000,-20.6001,-0.897,2287.16659,"April 16, 87",-0.00897
1987-04-20,2293.179932,2300.570068,2252.560059,2270.600098,2270.600098,18370000,18370000,-22.57983,-0.985,2274.57674,"April 20, 87",-0.00985
1987-04-21,2257.669922,2341.050049,2240.909912,2337.070068,2337.070068,25980000,25980000,79.40015,3.517,2306.34334,"April 21, 87",0.03517
1987-04-22,2331.820068,2353.129883,2282.100098,2285.939941,2285.939941,28240000,28240000,-45.88013,-1.968,2307.05664,"April 22, 87",-0.01968
1987-04-23,2296.310059,2318.610107,2255.820068,2280.969971,2280.969971,27090000,27090000,-15.34009,-0.668,2285.13338,"April 23, 87",-0.00668
1987-04-24,2261.080078,2279.550049,2221.590088,2235.370117,2235.370117,23910000,23910000,-25.70996,-1.137,2245.50342,"April 24, 87",-0.01137
1987-04-27,2208.100098,2264.350098,2180.540039,2230.540039,2230.540039,31990000,31990000,22.43994,1.016,2225.14339,"April 27, 87",0.01016
1987-04-28,2240.629883,2270.73999,2214.060059,2231.959961,2231.959961,27180000,27180000,-8.66992,-0.387,2238.92,"April 28, 87",-0.00387
1987-04-29,2248.01001,2283.23999,2228.27002,2254.26001,2254.26001,26840000,26840000,6.25,0.278,2255.25667,"April 29, 87",0.00278
1987-04-30,2256.820068,2314.199951,2250.0,2286.360107,2286.360107,28340000,28340000,29.54004,1.309,2283.52002,"April 30, 87",0.01309
1987-05-01,2282.23999,2312.219971,2256.679932,2280.399902,2280.399902,20710000,20710000,-1.84009,-0.081,2283.09994,"May 01, 87",-0.00081
1987-05-04,2275.139893,2305.959961,2255.26001,2286.219971,2286.219971,17170000,17170000,11.08008,0.487,2282.47998,"May 04, 87",0.00487
1987-05-05,2303.409912,2348.01001,2294.600098,2338.070068,2338.070068,24910000,24910000,34.66016,1.505,2326.89339,"May 05, 87",0.01505
1987-05-06,2338.209961,2369.889893,2309.939941,2342.189941,2342.189941,31390000,31390000,3.97998,0.17,2340.67326,"May 06, 87",0.0017
1987-05-07,2343.320068,2368.610107,2315.77002,2334.659912,2334.659912,40460000,40460000,-8.66016,-0.37,2339.68001,"May 07, 87",-0.0037
1987-05-08,2345.879883,2357.23999,2303.129883,2322.300049,2322.300049,31260000,31260000,-23.57983,-1.005,2327.55664,"May 08, 87",-0.01005
1987-05-11,2336.75,2380.77002,2297.919922,2307.300049,2307.300049,34560000,34560000,-29.44995,-1.26,2328.66333,"May 11, 87",-0.0126
1987-05-12,2309.76001,2333.139893,2289.840088,2322.600098,2322.600098,21320000,21320000,12.84009,0.556,2315.19336,"May 12, 87",0.00556
1987-05-13,2326.929932,2346.850098,2302.110107,2329.679932,2329.679932,21030000,21030000,2.75,0.118,2326.21338,"May 13, 87",0.00118
1987-05-14,2336.459961,2349.310059,2307.159912,2325.48999,2325.48999,19050000,19050000,-10.96997,-0.47,2327.31999,"May 14, 87",-0.0047
1987-05-15,2309.040039,2324.47998,2266.600098,2272.52002,2272.52002,28370000,28370000,-36.52002,-1.582,2287.8667,"May 15, 87",-0.01582
1987-05-18,2269.199951,2282.909912,2227.050049,2258.659912,2258.659912,24580000,24580000,-10.54004,-0.464,2256.20662,"May 18, 87",-0.00464
1987-05-19,2275.120117,2280.459961,2205.399902,2221.280029,2221.280029,25050000,25050000,-53.84009,-2.366,2235.7133,"May 19, 87",-0.02366
1987-05-20,2218.090088,2248.080078,2188.530029,2215.870117,2215.870117,28500000,28500000,-2.21997,-0.1,2217.49341,"May 20, 87",-0.001
1987-05-21,2243.790039,2256.060059,2212.77002,2225.77002,2225.77002,20280000,20280000,-18.02002,-0.803,2231.53337,"May 21, 87",-0.00803
1987-05-22,2234.189941,2258.419922,2220.149902,2243.199951,2243.199951,14140000,14140000,9.01001,0.403,2240.58993,"May 22, 87",0.00403
1987-05-26,2273.060059,2305.52002,2252.879883,2297.939941,2297.939941,21890000,21890000,24.87988,1.095,2285.44661,"May 26, 87",0.01095
1987-05-27,2295.659912,2320.23999,2274.27002,2295.810059,2295.810059,20170000,20170000,0.15015,0.007,2296.77336,"May 27, 87",7e-05
1987-05-28,2298.090088,2323.570068,2265.929932,2310.679932,2310.679932,15610000,15610000,12.58984,0.548,2300.05998,"May 28, 87",0.00548
1987-05-29,2326.0,2332.389893,2281.100098,2291.570068,2291.570068,16040000,16040000,-34.42993,-1.48,2301.68669,"May 29, 87",-0.0148
1987-06-01,2309.620117,2319.780029,2277.0,2288.22998,2288.22998,15680000,15680000,-21.39014,-0.926,2295.00334,"June 01, 87",-0.00926
1987-06-02,2287.469971,2306.429932,2260.620117,2278.219971,2278.219971,16740000,16740000,-9.25,-0.404,2281.75667,"June 02, 87",-0.00404
1987-06-03,2292.169922,2330.100098,2283.370117,2320.689941,2320.689941,18030000,18030000,28.52002,1.244,2311.38672,"June 03, 87",0.01244
1987-06-04,2323.419922,2343.449951,2308.709961,2337.080078,2337.080078,13840000,13840000,13.66016,0.588,2329.74666,"June 04, 87",0.00588
1987-06-05,2335.409912,2346.330078,2312.350098,2326.149902,2326.149902,14120000,14120000,-9.26001,-0.397,2328.27669,"June 05, 87",-0.00397
1987-06-08,2320.389893,2362.709961,2306.889893,2351.639893,2351.639893,13750000,13750000,31.25,1.347,2340.41325,"June 08, 87",0.01347
1987-06-09,2357.100098,2366.050049,2331.77002,2352.699951,2352.699951,16780000,16780000,-4.40015,-0.187,2350.17334,"June 09, 87",-0.00187
1987-06-10,2362.860107,2389.709961,2328.580078,2353.610107,2353.610107,23320000,23320000,-9.25,-0.391,2357.30005,"June 10, 87",-0.00391
1987-06-11,2366.5,2380.459961,2341.929932,2360.129883,2360.129883,17390000,17390000,-6.37012,-0.269,2360.83993,"June 11, 87",-0.00269
1987-06-12,2379.100098,2399.419922,2360.73999,2377.72998,2377.72998,19610000,19610000,-1.37012,-0.058,2379.29663,"June 12, 87",-0.00058
1987-06-15,2393.360107,2409.439941,2374.389893,2391.540039,2391.540039,18160000,18160000,-1.82007,-0.076,2391.78996,"June 15, 87",-0.00076
1987-06-16,2391.330078,2415.360107,2376.100098,2407.350098,2407.350098,19090000,19090000,16.02002,0.67,2399.60343,"June 16, 87",0.0067
1987-06-17,2412.850098,2427.290039,2390.699951,2407.350098,2407.350098,21560000,21560000,-5.5,-0.228,2408.4467,"June 17, 87",-0.00228
1987-06-18,2397.139893,2419.909912,2386.459961,2408.129883,2408.129883,19300000,19300000,10.98999,0.458,2404.83325,"June 18, 87",0.00458
1987-06-19,2409.699951,2431.850098,2395.26001,2420.850098,2420.850098,33310000,33310000,11.15015,0.463,2415.98674,"June 19, 87",0.00463
1987-06-22,2428.389893,2457.290039,2417.399902,2445.51001,2445.51001,23430000,23430000,17.12012,0.705,2440.06665,"June 22, 87",0.00705
1987-06-23,2454.23999,2466.040039,2421.719971,2439.72998,2439.72998,26680000,26680000,-14.51001,-0.591,2442.49666,"June 23, 87",-0.00591
1987-06-24,2431.280029,2454.080078,2415.340088,2428.409912,2428.409912,20730000,20730000,-2.87012,-0.118,2432.61003,"June 24, 87",-0.00118
1987-06-25,2438.459961,2460.139893,2430.330078,2451.050049,2451.050049,16770000,16770000,12.59009,0.516,2447.17334,"June 25, 87",0.00516
1987-06-26,2439.25,2453.919922,2423.629883,2436.860107,2436.860107,16440000,16440000,-2.38989,-0.098,2438.13664,"June 26, 87",-0.00098
1987-06-29,2437.659912,2460.300049,2423.790039,2446.909912,2446.909912,16890000,16890000,9.25,0.379,2443.66667,"June 29, 87",0.00379
1987-06-30,2448.179932,2456.310059,2401.149902,2418.530029,2418.530029,21370000,21370000,-29.6499,-1.211,2425.33,"June 30, 87",-0.01211
1987-07-01,2410.080078,2430.800049,2391.26001,2409.76001,2409.76001,18530000,18530000,-0.32007,-0.013,2410.60669,"July 01, 87",-0.00013
1987-07-02,2425.379883,2446.27002,2415.659912,2436.699951,2436.699951,17820000,17820000,11.32007,0.467,2432.87663,"July 02, 87",0.00467
1987-07-06,2448.340088,2460.300049,2412.949951,2429.530029,2429.530029,21380000,21380000,-18.81006,-0.768,2434.26001,"July 06, 87",-0.00768
1987-07-07,2431.439941,2467.629883,2425.060059,2449.780029,2449.780029,24930000,24930000,18.34009,0.754,2447.48999,"July 07, 87",0.00754
1987-07-08,2452.169922,2476.23999,2432.560059,2463.969971,2463.969971,25010000,25010000,11.80005,0.481,2457.59001,"July 08, 87",0.00481
1987-07-09,2462.370117,2478.47998,2441.169922,2451.209961,2451.209961,18360000,18360000,-11.16016,-0.453,2456.95329,"July 09, 87",-0.00453
1987-07-10,2456.469971,2470.5,2435.909912,2455.98999,2455.98999,21150000,21150000,-0.47998,-0.02,2454.1333,"July 10, 87",-0.0002
1987-07-13,2456.310059,2470.340088,2427.139893,2452.969971,2452.969971,21050000,21050000,-3.34009,-0.136,2450.14998,"July 13, 87",-0.00136
1987-07-14,2455.840088,2492.97998,2442.600098,2481.350098,2481.350098,24400000,24400000,25.51001,1.039,2472.31006,"July 14, 87",0.01039
1987-07-15,2468.429932,2502.22998,2455.199951,2483.73999,2483.73999,25820000,25820000,15.31006,0.62,2480.38997,"July 15, 87",0.0062
1987-07-16,2496.969971,2511.47998,2471.780029,2496.969971,2496.969971,29670000,29670000,0.0,0.0,2493.40999,"July 16, 87",0.0
1987-07-17,2506.219971,2533.639893,2485.649902,2510.040039,2510.040039,32120000,32120000,3.82007,0.152,2509.77661,"July 17, 87",0.00152
1987-07-20,2497.929932,2512.280029,2476.879883,2487.820068,2487.820068,16540000,16540000,-10.10986,-0.405,2492.32666,"July 20, 87",-0.00405
1987-07-21,2479.590088,2500.159912,2444.669922,2467.949951,2467.949951,21470000,21470000,-11.64014,-0.469,2470.9266,"July 21, 87",-0.00469
1987-07-22,2472.580078,2488.679932,2448.5,2470.179932,2470.179932,20330000,20330000,-2.40015,-0.097,2469.11995,"July 22, 87",-0.00097
1987-07-23,2470.179932,2492.669922,2447.070068,2471.939941,2471.939941,19080000,19080000,1.76001,0.071,2470.55998,"July 23, 87",0.00071
1987-07-24,2471.939941,2494.899902,2462.530029,2485.330078,2485.330078,15620000,15620000,13.39014,0.542,2480.92,"July 24, 87",0.00542
1987-07-27,2486.449951,2511.639893,2468.75,2493.939941,2493.939941,14200000,14200000,7.48999,0.301,2491.44328,"July 27, 87",0.00301
1987-07-28,2515.149902,2537.149902,2489.320068,2519.77002,2519.77002,27680000,27680000,4.62012,0.184,2515.41333,"July 28, 87",0.00184
1987-07-29,2522.800049,2548.469971,2501.590088,2539.540039,2539.540039,27380000,27380000,16.73999,0.664,2529.8667,"July 29, 87",0.00664
1987-07-30,2543.850098,2576.850098,2527.419922,2567.439941,2567.439941,27200000,27200000,23.58984,0.927,2557.23665,"July 30, 87",0.00927
1987-07-31,2566.48999,2588.330078,2551.02002,2572.070068,2572.070068,20980000,20980000,5.58008,0.217,2570.47339,"July 31, 87",0.00217
1987-08-03,2547.830078,2585.300049,2536.669922,2557.080078,2557.080078,21750000,21750000,9.25,0.363,2559.68335,"August 03, 87",0.00363
1987-08-04,2553.72998,2568.719971,2525.98999,2546.719971,2546.719971,19280000,19280000,-7.01001,-0.275,2547.14331,"August 04, 87",-0.00275
1987-08-05,2553.409912,2586.580078,2540.97998,2566.649902,2566.649902,24970000,24970000,13.23999,0.519,2564.73665,"August 05, 87",0.00519
1987-08-06,2570.629883,2600.919922,2551.820068,2594.22998,2594.22998,26900000,26900000,23.6001,0.918,2582.32332,"August 06, 87",0.00918
1987-08-07,2591.040039,2611.929932,2576.209961,2592.0,2592.0,24460000,24460000,0.95996,0.037,2593.37996,"August 07, 87",0.00037
1987-08-10,2596.620117,2640.149902,2587.850098,2635.840088,2635.840088,21550000,21550000,39.21997,1.51,2621.28003,"August 10, 87",0.0151
1987-08-11,2646.209961,2691.959961,2635.52002,2680.47998,2680.47998,40090000,40090000,34.27002,1.295,2669.31999,"August 11, 87",0.01295
1987-08-12,2670.600098,2700.72998,2648.600098,2669.320068,2669.320068,34210000,34210000,-1.28003,-0.048,2672.88338,"August 12, 87",-0.00048
1987-08-13,2673.949951,2714.919922,2656.570068,2691.48999,2691.48999,27490000,27490000,17.54004,0.656,2687.65999,"August 13, 87",0.00656
1987-08-14,2675.219971,2713.330078,2660.080078,2685.429932,2685.429932,23050000,23050000,10.20996,0.382,2686.28003,"August 14, 87",0.00382
1987-08-17,2688.459961,2713.969971,2674.429932,2700.570068,2700.570068,21280000,21280000,12.11011,0.45,2696.32332,"August 17, 87",0.0045
1987-08-18,2681.919922,2691.01001,2626.590088,2654.659912,2654.659912,28780000,28780000,-27.26001,-1.016,2657.42,"August 18, 87",-0.01016
1987-08-19,2645.25,2676.179932,2628.189941,2665.820068,2665.820068,20850000,20850000,20.57007,0.778,2656.72998,"August 19, 87",0.00778
1987-08-20,2680.639893,2714.600098,2665.969971,2706.790039,2706.790039,23480000,23480000,26.15015,0.976,2695.7867,"August 20, 87",0.00976
1987-08-21,2709.659912,2735.48999,2689.090088,2709.5,2709.5,27760000,27760000,-0.15991,-0.006,2711.36003,"August 21, 87",-6e-05
1987-08-24,2712.370117,2730.550049,2678.889893,2697.070068,2697.070068,18920000,18920000,-15.30005,-0.564,2702.17,"August 24, 87",-0.00564
1987-08-25,2709.820068,2746.649902,2694.830078,2722.419922,2722.419922,22900000,22900000,12.59985,0.465,2721.29997,"August 25, 87",0.00465
1987-08-26,2725.290039,2742.030029,2686.540039,2701.850098,2701.850098,22460000,22460000,-23.43994,-0.86,2710.14006,"August 26, 87",-0.0086
1987-08-27,2686.540039,2705.52002,2661.350098,2675.060059,2675.060059,19460000,19460000,-11.47998,-0.427,2680.64339,"August 27, 87",-0.00427
1987-08-28,2669.320068,2680.320068,2632.02002,2639.350098,2639.350098,16750000,16750000,-29.96997,-1.123,2650.5634,"August 28, 87",-0.01123
1987-08-31,2633.929932,2679.530029,2623.570068,2662.949951,2662.949951,19290000,19290000,29.02002,1.102,2655.35002,"August 31, 87",0.01102
1987-09-01,2666.77002,2695.469971,2594.070068,2610.969971,2610.969971,21360000,21360000,-55.80005,-2.092,2633.50334,"September 01, 87",-0.02092
1987-09-02,2606.97998,2631.060059,2567.76001,2602.040039,2602.040039,30630000,30630000,-4.93994,-0.189,2600.2867,"September 02, 87",-0.00189
1987-09-03,2621.810059,2642.219971,2560.110107,2599.48999,2599.48999,22920000,22920000,-22.32007,-0.851,2600.60669,"September 03, 87",-0.00851
1987-09-04,2604.110107,2617.189941,2556.280029,2561.379883,2561.379883,14980000,14980000,-42.73022,-1.641,2578.28328,"September 04, 87",-0.01641
1987-09-08,2551.179932,2571.429932,2493.780029,2545.120117,2545.120117,31810000,31810000,-6.05982,-0.238,2536.77669,"September 08, 87",-0.00238
1987-09-09,2544.47998,2570.629883,2522.800049,2549.27002,2549.27002,23540000,23540000,4.79004,0.188,2547.56665,"September 09, 87",0.00188
1987-09-10,2578.129883,2595.5,2549.429932,2576.050049,2576.050049,23530000,23530000,-2.07983,-0.081,2573.65999,"September 10, 87",-0.00081
1987-09-11,2586.26001,2625.949951,2575.409912,2608.73999,2608.73999,21670000,21670000,22.47998,0.869,2603.36662,"September 11, 87",0.00869
1987-09-14,2624.360107,2634.570068,2587.850098,2613.040039,2613.040039,15950000,15950000,-11.32007,-0.431,2611.82007,"September 14, 87",-0.00431
1987-09-15,2607.050049,2610.47998,2560.219971,2566.580078,2566.580078,14930000,14930000,-40.46997,-1.552,2579.09334,"September 15, 87",-0.01552
1987-09-16,2554.340088,2585.179932,2522.52002,2530.189941,2530.189941,21890000,21890000,-24.15015,-0.945,2545.9633,"September 16, 87",-0.00945
1987-09-17,2550.100098,2557.280029,2508.0,2527.899902,2527.899902,19350000,19350000,-22.2002,-0.871,2531.05998,"September 17, 87",-0.00871
1987-09-18,2539.97998,2554.830078,2514.030029,2524.639893,2524.639893,23550000,23550000,-15.34009,-0.604,2531.16667,"September 18, 87",-0.00604
1987-09-21,2537.860107,2559.72998,2479.77002,2492.820068,2492.820068,22050000,22050000,-45.04004,-1.775,2510.77336,"September 21, 87",-0.01775
1987-09-22,2500.0,2572.620117,2468.98999,2568.050049,2568.050049,25650000,25650000,68.05005,2.722,2536.55339,"September 22, 87",0.02722
1987-09-23,2577.679932,2602.149902,2554.830078,2585.669922,2585.669922,30450000,30450000,7.98999,0.31,2580.8833,"September 23, 87",0.0031
1987-09-24,2574.409912,2603.949951,2552.060059,2566.419922,2566.419922,16900000,16900000,-7.98999,-0.31,2574.14331,"September 24, 87",-0.0031
1987-09-25,2564.459961,2584.040039,2543.72998,2570.169922,2570.169922,13760000,13760000,5.70996,0.223,2565.97998,"September 25, 87",0.00223
1987-09-28,2602.639893,2634.949951,2574.580078,2601.5,2601.5,26300000,26300000,-1.13989,-0.044,2603.67668,"September 28, 87",-0.00044
1987-09-29,2601.5,2627.610107,2569.030029,2590.570068,2590.570068,20650000,20650000,-10.92993,-0.42,2595.73673,"September 29, 87",-0.0042
1987-09-30,2581.919922,2613.580078,2563.639893,2596.280029,2596.280029,23360000,23360000,14.36011,0.556,2591.16667,"September 30, 87",0.00556
1987-10-01,2601.5,2648.98999,2593.179932,2639.199951,2639.199951,22200000,22200000,37.69995,1.449,2627.12329,"October 01, 87",0.01449
1987-10-02,2641.159912,2662.370117,2622.060059,2640.98999,2640.98999,17760000,17760000,-0.16992,-0.006,2641.80672,"October 02, 87",-6e-05
1987-10-05,2646.540039,2658.780029,2610.969971,2640.179932,2640.179932,19000000,19000000,-6.36011,-0.24,2636.64331,"October 05, 87",-0.0024
1987-10-06,2623.530029,2632.830078,2542.590088,2548.629883,2548.629883,24370000,24370000,-74.90015,-2.855,2574.68335,"October 06, 87",-0.02855
1987-10-07,2549.449951,2570.98999,2511.75,2551.080078,2551.080078,25850000,25850000,1.63013,0.064,2544.60669,"October 07, 87",0.00064
1987-10-08,2555.320068,2561.360107,2491.51001,2516.639893,2516.639893,21960000,21960000,-38.68018,-1.514,2523.17,"October 08, 87",-0.01514
1987-10-09,2508.159912,2531.659912,2472.26001,2482.209961,2482.209961,20730000,20730000,-25.94995,-1.035,2495.37663,"October 09, 87",-0.01035
1987-10-12,2479.439941,2504.899902,2433.909912,2471.439941,2471.439941,19850000,19850000,-8.0,-0.323,2470.08325,"October 12, 87",-0.00323
1987-10-13,2499.350098,2528.389893,2456.919922,2508.159912,2508.159912,24890000,24890000,8.80981,0.352,2497.82324,"October 13, 87",0.00352
1987-10-14,2473.560059,2485.149902,2400.459961,2412.699951,2412.699951,29730000,29730000,-60.86011,-2.46,2432.76994,"October 14, 87",-0.0246
1987-10-15,2394.419922,2439.780029,2345.629883,2355.090088,2355.090088,38070000,38070000,-39.32983,-1.643,2380.16667,"October 15, 87",-0.01643
1987-10-16,2363.899902,2396.209961,2207.72998,2246.72998,2246.72998,57270000,57270000,-117.16992,-4.957,2283.55664,"October 16, 87",-0.04957
1987-10-19,2046.670044,2164.159912,1677.550049,1738.73999,1738.73999,87230000,87230000,-307.93005,-15.045,1860.14998,"October 19, 87",-0.15045
1987-10-20,1949.77002,2067.469971,1616.209961,1841.01001,1841.01001,91240000,91240000,-108.76001,-5.578,1841.56331,"October 20, 87",-0.05578
1987-10-21,2016.079956,2081.070068,1951.76001,2027.849976,2027.849976,62980000,62980000,11.77002,0.584,2020.22668,"October 21, 87",0.00584
1987-10-22,1868.199951,2004.969971,1837.859985,1950.430054,1950.430054,54270000,54270000,82.2301,4.402,1931.08667,"October 22, 87",0.04402
1987-10-23,1911.140015,1993.869995,1898.540039,1950.76001,1950.76001,34140000,34140000,39.62,2.073,1947.72335,"October 23, 87",0.02073
1987-10-26,1864.219971,1881.800049,1774.040039,1793.930054,1793.930054,35420000,35420000,-70.28992,-3.77,1816.59005,"October 26, 87",-0.0377
1987-10-27,1883.119995,1904.680054,1806.699951,1846.48999,1846.48999,32200000,32200000,-36.63001,-1.945,1852.62333,"October 27, 87",-0.01945
1987-10-28,1781.329956,1904.51001,1767.73999,1846.819946,1846.819946,38060000,38060000,65.48999,3.676,1839.68998,"October 28, 87",0.03676
1987-10-29,1863.400024,1971.97998,1849.300049,1938.329956,1938.329956,32390000,32390000,74.92993,4.021,1919.87,"October 29, 87",0.04021
1987-10-30,2023.380005,2049.070068,1965.680054,1993.530029,1993.530029,39640000,39640000,-29.84998,-1.475,2002.76005,"October 30, 87",-0.01475
1987-11-02,1972.650024,2027.52002,1957.22998,2014.089966,2014.089966,23530000,23530000,41.43994,2.101,1999.61332,"November 02, 87",0.02101
1987-11-03,1963.859985,1988.400024,1891.73999,1963.530029,1963.530029,27340000,27340000,-0.32996,-0.017,1947.89001,"November 03, 87",-0.00017
1987-11-04,1933.189941,1980.599976,1913.5,1945.290039,1945.290039,25600000,25600000,12.1001,0.626,1946.46334,"November 04, 87",0.00626
1987-11-05,1927.880005,2011.939941,1920.420044,1985.410034,1985.410034,29880000,29880000,57.53003,2.984,1972.59001,"November 05, 87",0.02984
1987-11-06,1991.550049,2023.540039,1938.829956,1959.050049,1959.050049,23250000,23250000,-32.5,-1.632,1973.80668,"November 06, 87",-0.01632
1987-11-09,1926.060059,1941.810059,1881.959961,1900.199951,1900.199951,21960000,21960000,-25.86011,-1.343,1907.98999,"November 09, 87",-0.01343
1987-11-10,1863.560059,1911.969971,1845.98999,1878.150024,1878.150024,24260000,24260000,14.58997,0.783,1878.70333,"November 10, 87",0.00783
1987-11-11,1906.329956,1927.719971,1881.959961,1899.199951,1899.199951,17140000,17140000,-7.13001,-0.374,1902.95996,"November 11, 87",-0.00374
1987-11-12,1964.849976,1983.920044,1934.839966,1960.209961,1960.209961,28590000,28590000,-4.64002,-0.236,1959.65666,"November 12, 87",-0.00236
1987-11-13,1957.060059,1973.810059,1923.079956,1935.01001,1935.01001,17070000,17070000,-22.05005,-1.127,1943.96668,"November 13, 87",-0.01127
1987-11-16,1966.349976,1979.280029,1921.75,1949.099976,1949.099976,16930000,16930000,-17.25,-0.877,1950.04334,"November 16, 87",-0.00877
1987-11-17,1927.719971,1939.98999,1888.76001,1922.25,1922.25,22490000,22490000,-5.46997,-0.284,1917.0,"November 17, 87",-0.00284
1987-11-18,1927.719971,1951.920044,1888.930054,1939.160034,1939.160034,18900000,18900000,11.44006,0.593,1926.67004,"November 18, 87",0.00593
1987-11-19,1920.76001,1941.97998,1881.800049,1895.390015,1895.390015,20280000,20280000,-25.37,-1.321,1906.39001,"November 19, 87",-0.01321
1987-11-20,1869.359985,1926.390015,1853.609985,1913.630005,1913.630005,26080000,26080000,44.27002,2.368,1897.87667,"November 20, 87",0.02368
1987-11-23,1904.180054,1931.859985,1889.26001,1923.079956,1923.079956,13530000,13530000,18.8999,0.993,1914.73332,"November 23, 87",0.00993
1987-11-24,1945.290039,1985.25,1936.839966,1963.530029,1963.530029,22070000,22070000,18.23999,0.938,1961.87333,"November 24, 87",0.00938
1987-11-25,1961.869995,1982.589966,1935.680054,1946.949951,1946.949951,16490000,16490000,-14.92004,-0.761,1955.07332,"November 25, 87",-0.00761
1987-11-27,1936.339966,1955.23999,1907.0,1910.47998,1910.47998,10500000,10500000,-25.85999,-1.336,1924.23999,"November 27, 87",-0.01336
1987-11-30,1859.25,1867.369995,1795.26001,1833.550049,1833.550049,30620000,30620000,-25.69995,-1.382,1832.06002,"November 30, 87",-0.01382
1987-12-01,1860.25,1877.97998,1829.079956,1842.339966,1842.339966,18210000,18210000,-17.91003,-0.963,1849.79997,"December 01, 87",-0.00963
1987-12-02,1842.670044,1871.52002,1825.27002,1848.969971,1848.969971,16280000,16280000,6.29993,0.342,1848.58667,"December 02, 87",0.00342
1987-12-03,1851.619995,1859.079956,1772.209961,1776.530029,1776.530029,23440000,23440000,-75.08997,-4.055,1802.60665,"December 03, 87",-0.04055
1987-12-04,1765.420044,1794.599976,1733.920044,1766.73999,1766.73999,23590000,23590000,1.31995,0.075,1765.08667,"December 04, 87",0.00075
1987-12-07,1774.869995,1818.140015,1765.75,1812.170044,1812.170044,16280000,16280000,37.30005,2.102,1798.68669,"December 07, 87",0.02102
1987-12-08,1812.170044,1870.689941,1794.599976,1868.369995,1868.369995,20620000,20620000,56.19995,3.101,1844.5533,"December 08, 87",0.03101
1987-12-09,1856.599976,1924.900024,1846.650024,1902.52002,1902.52002,25980000,25980000,45.92004,2.473,1891.35669,"December 09, 87",0.02473
1987-12-10,1858.420044,1923.569946,1835.709961,1855.439941,1855.439941,26520000,26520000,-2.9801,-0.16,1871.57328,"December 10, 87",-0.0016
1987-12-11,1857.26001,1887.930054,1838.359985,1867.040039,1867.040039,17750000,17750000,9.78003,0.527,1864.44336,"December 11, 87",0.00527
1987-12-14,1867.209961,1942.310059,1860.410034,1932.859985,1932.859985,24840000,24840000,65.65002,3.516,1911.86003,"December 14, 87",0.03516
1987-12-15,1938.660034,1969.0,1916.280029,1941.47998,1941.47998,28390000,28390000,2.81995,0.145,1942.25334,"December 15, 87",0.00145
1987-12-16,1939.819946,1984.079956,1918.439941,1974.469971,1974.469971,23790000,23790000,34.65003,1.786,1958.99662,"December 16, 87",0.01786
1987-12-17,1976.959961,1987.22998,1917.439941,1924.400024,1924.400024,23600000,23600000,-52.55994,-2.659,1943.02332,"December 17, 87",-0.02659
1987-12-18,1939.660034,1982.920044,1924.72998,1975.300049,1975.300049,40310000,40310000,35.64002,1.837,1960.98336,"December 18, 87",0.01837
1987-12-21,1974.640015,2008.449951,1959.560059,1990.380005,1990.380005,21680000,21680000,15.73999,0.797,1986.13001,"December 21, 87",0.00797
1987-12-22,1985.579956,1999.670044,1949.27002,1978.449951,1978.449951,20630000,20630000,-7.13001,-0.359,1975.79667,"December 22, 87",-0.00359
1987-12-23,1990.219971,2019.560059,1977.619995,2005.640015,2005.640015,22830000,22830000,15.42004,0.775,2000.94002,"December 23, 87",0.00775
1987-12-24,2003.810059,2013.099976,1985.73999,1999.670044,1999.670044,8080000,8080000,-4.14002,-0.207,1999.50334,"December 24, 87",-0.00207
1987-12-28,1955.569946,1966.180054,1921.920044,1942.969971,1942.969971,13870000,13870000,-12.59998,-0.644,1943.69002,"December 28, 87",-0.00644
