date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
1987-10-15,161.800003,161.800003,159.600006,159.660004,159.660004,263200000,263200000,-2.14,-1.32,160.35,"October 15, 87",-0.0132
1987-10-16,159.660004,159.660004,152.610001,152.740005,152.740005,338500000,338500000,-6.92,-4.33,155.0,"October 16, 87",-0.0433
1987-10-19,152.740005,152.740005,133.600006,133.600006,133.600006,604300000,604300000,-19.14,-12.53,139.98,"October 19, 87",-0.1253
1987-10-20,133.600006,133.600006,120.209999,121.389999,121.389999,608100000,608100000,-12.21001,-9.14,125.07,"October 20, 87",-0.0914
1987-10-21,121.389999,130.770004,121.389999,130.649994,130.649994,449600000,449600000,9.25999,7.63,127.6,"October 21, 87",0.0763
1987-10-22,130.649994,130.649994,124.470001,124.57,124.57,392200000,392200000,-6.07999,-4.65,126.56,"October 22, 87",-0.0465
1987-10-23,124.580002,124.580002,121.360001,121.589996,121.589996,245600000,245600000,-2.99001,-2.4,122.51,"October 23, 87",-0.024
1987-10-26,121.580002,121.580002,110.32,110.330002,110.330002,308800000,308800000,-11.25,-9.25,114.08,"October 26, 87",-0.0925
1987-10-27,110.32,113.120003,108.370003,108.510002,108.510002,260200000,260200000,-1.81,-1.64,110.0,"October 27, 87",-0.0164
1987-10-28,105.459999,108.5,105.459999,106.080002,106.080002,279400000,279400000,0.620003,0.5879,106.68,"October 28, 87",0.005879
1987-10-29,106.07,110.800003,106.059998,110.800003,110.800003,258100000,258100000,4.73,4.46,109.22,"October 29, 87",0.0446
1987-10-30,110.790001,118.260002,107.900002,118.260002,118.260002,303400000,303400000,7.47,6.74,114.81,"October 30, 87",0.0674
1987-11-02,118.269997,120.220001,118.269997,120.209999,120.209999,176000000,176000000,1.94,1.64,119.57,"November 02, 87",0.0164
1987-11-03,120.199997,122.050003,116.919998,117.720001,117.720001,227800000,227800000,-2.48,-2.06,118.9,"November 03, 87",-0.0206
1987-11-04,117.730003,117.75,116.389999,117.199997,117.199997,202500000,202500000,-0.530006,-0.45019,117.11,"November 04, 87",-0.0045019
1987-11-05,117.190002,118.940002,117.18,118.940002,118.940002,226000000,226000000,1.75,1.49,118.35,"November 05, 87",0.0149
1987-11-06,118.940002,120.089996,118.940002,119.330002,119.330002,228290000,228290000,0.39,0.3279,119.45,"November 06, 87",0.003279
1987-11-09,119.32,119.32,117.260002,117.620003,117.620003,160690000,160690000,-1.7,-1.42,118.07,"November 09, 87",-0.0142
1987-11-10,117.620003,117.620003,115.25,115.559998,115.559998,184310000,184310000,-2.06001,-1.75,116.14,"November 10, 87",-0.0175
1987-11-11,115.57,116.68,115.5,116.260002,116.260002,147850000,147850000,0.690002,0.59704,116.15,"November 11, 87",0.0059704
1987-11-12,116.260002,118.669998,116.209999,118.349998,118.349998,206280000,206280000,2.09,1.8,117.74,"November 12, 87",0.018
1987-11-13,118.349998,118.639999,118.099998,118.309998,118.309998,174920000,174920000,-0.04,-0.03379806,118.35,"November 13, 87",-0.0003379806
1987-11-16,118.32,119.019997,118.010002,118.269997,118.269997,164340000,164340000,-0.050003,-0.04226082,118.43,"November 16, 87",-0.0004226082
1987-11-17,118.260002,118.269997,116.040001,116.300003,116.300003,148240000,148240000,-1.96,-1.66,116.87,"November 17, 87",-0.0166
1987-11-18,116.300003,116.690002,115.760002,116.690002,116.690002,158260000,158260000,0.389999,0.33534,116.38,"November 18, 87",0.0033534
1987-11-19,116.690002,116.690002,115.040001,115.110001,115.110001,157140000,157140000,-1.58,-1.35,115.61,"November 19, 87",-0.0135
1987-11-20,115.110001,115.150002,113.839996,114.449997,114.449997,189170000,189170000,-0.660004,-0.57337,114.48,"November 20, 87",-0.0057337
1987-11-23,114.449997,114.5,114.089996,114.470001,114.470001,143160000,143160000,0.020004,0.01747838,114.35,"November 23, 87",0.0001747838
1987-11-24,114.470001,115.879997,114.290001,115.580002,115.580002,199520000,199520000,1.11,0.96969,115.25,"November 24, 87",0.0096969
1987-11-25,115.580002,115.970001,115.389999,115.970001,115.970001,139780000,139780000,0.389999,0.33743,115.78,"November 25, 87",0.0033743
1987-11-27,115.959999,115.959999,115.529999,115.610001,115.610001,86360000,86360000,-0.349998,-0.30183,115.7,"November 27, 87",-0.0030183
1987-11-30,115.599998,115.629997,110.559998,111.699997,111.699997,268910000,268910000,-3.9,-3.37,112.63,"November 30, 87",-0.0337
1987-12-01,111.690002,112.089996,111.129997,111.269997,111.269997,149870000,149870000,-0.420005,-0.37605,111.5,"December 01, 87",-0.0037605
1987-12-02,111.269997,111.300003,110.830002,111.110001,111.110001,148890000,148890000,-0.159996,-0.14379,111.08,"December 02, 87",-0.0014379
1987-12-03,111.110001,111.150002,108.860001,108.940002,108.940002,204160000,204160000,-2.17,-1.95,109.65,"December 03, 87",-0.0195
1987-12-04,108.940002,108.940002,106.190002,106.5,106.5,184800000,184800000,-2.44,-2.24,107.21,"December 04, 87",-0.0224
1987-12-07,106.489998,106.519997,106.160004,106.43,106.43,146660000,146660000,-0.059998,-0.05634144,106.37,"December 07, 87",-0.0005634144
1987-12-08,106.440002,107.239998,106.379997,107.239998,107.239998,227310000,227310000,0.799996,0.75159,106.95,"December 08, 87",0.0075159
1987-12-09,107.239998,108.889999,107.239998,108.889999,108.889999,231430000,231430000,1.65,1.54,108.34,"December 09, 87",0.0154
1987-12-10,108.889999,109.059998,107.199997,108.620003,108.620003,188960000,188960000,-0.269996,-0.24795,108.29,"December 10, 87",-0.0024795
1987-12-11,108.629997,109.32,108.540001,109.32,109.32,151680000,151680000,0.690003,0.63519,109.06,"December 11, 87",0.0063519
1987-12-14,109.309998,112.07,109.099998,112.07,112.07,187680000,187680000,2.76,2.52,111.08,"December 14, 87",0.0252
1987-12-15,112.07,114.360001,112.07,114.360001,114.360001,214970000,214970000,2.29,2.04,113.6,"December 15, 87",0.0204
1987-12-16,114.360001,116.839996,113.870003,116.82,116.82,193820000,193820000,2.46,2.15,115.84,"December 16, 87",0.0215
1987-12-17,116.82,117.309998,116.25,116.940002,116.940002,191780000,191780000,0.120002,0.10272,116.83,"December 17, 87",0.0010272
1987-12-18,116.940002,119.459999,116.449997,119.459999,119.459999,276220000,276220000,2.52,2.15,118.46,"December 18, 87",0.0215
1987-12-21,119.449997,119.919998,119.25,119.919998,119.919998,161790000,161790000,0.470001,0.39347,119.7,"December 21, 87",0.0039347
1987-12-22,119.919998,119.93,118.75,119.309998,119.309998,192650000,192650000,-0.61,-0.50867,119.33,"December 22, 87",-0.0050867
1987-12-23,119.309998,120.82,119.309998,120.800003,120.800003,203110000,203110000,1.49001,1.25,120.31,"December 23, 87",0.0125
1987-12-24,120.790001,121.589996,120.790001,121.589996,121.589996,108800000,108800000,0.799995,0.6623,121.32,"December 24, 87",0.006623
1987-12-28,121.589996,121.589996,118.68,119.0,119.0,131220000,131220000,-2.59,-2.13,119.76,"December 28, 87",-0.0213
1987-12-29,118.989998,118.989998,118.019997,118.300003,118.300003,111580000,111580000,-0.689995,-0.57988,118.44,"December 29, 87",-0.0057988
1987-12-30,118.309998,119.5,118.300003,119.5,119.5,149230000,149230000,1.19,1.01,119.1,"December 30, 87",0.0101
1987-12-31,119.5,120.419998,118.610001,120.419998,120.419998,170140000,170140000,0.919998,0.76987,119.82,"December 31, 87",0.0076987
1988-01-04,120.43,123.510002,120.43,123.5,123.5,181810000,181810000,3.07,2.55,122.48,"January 04, 88",0.0255
1988-01-05,123.5,126.550003,123.5,126.129997,126.129997,209520000,209520000,2.63,2.13,125.39,"January 05, 88",0.0213
1988-01-06,126.129997,127.0,126.129997,127.0,127.0,169730000,169730000,0.870003,0.68977,126.71,"January 06, 88",0.0068977
1988-01-07,127.0,128.029999,126.529999,128.029999,128.029999,175360000,175360000,1.03,0.81102,127.53,"January 07, 88",0.0081102
1988-01-08,128.029999,128.190002,123.839996,123.839996,123.839996,197300000,197300000,-4.19,-3.27,125.29,"January 08, 88",-0.0327
1988-01-11,123.839996,123.839996,121.580002,122.519997,122.519997,158980000,158980000,-1.32,-1.07,122.65,"January 11, 88",-0.0107
1988-01-12,122.510002,122.669998,120.519997,121.230003,121.230003,165730000,165730000,-1.28,-1.04,121.47,"January 12, 88",-0.0104
1988-01-13,121.239998,121.449997,120.489998,121.300003,121.300003,154020000,154020000,0.060005,0.04949274,121.08,"January 13, 88",0.0004949274
1988-01-14,121.309998,121.980003,121.150002,121.779999,121.779999,140570000,140570000,0.470001,0.38744,121.64,"January 14, 88",0.0038744
1988-01-15,121.779999,124.199997,121.779999,123.669998,123.669998,197940000,197940000,1.89,1.55,123.22,"January 15, 88",0.0155
1988-01-18,123.68,124.099998,123.68,124.050003,124.050003,135100000,135100000,0.370003,0.29916,123.94,"January 18, 88",0.0029916
1988-01-19,124.040001,124.440002,123.610001,124.440002,124.440002,153550000,153550000,0.400001,0.32248,124.16,"January 19, 88",0.0032248
1988-01-20,124.440002,124.440002,121.489998,121.760002,121.760002,181660000,181660000,-2.68,-2.15,122.56,"January 20, 88",-0.0215
1988-01-21,121.760002,121.760002,121.120003,121.629997,121.629997,158080000,158080000,-0.130005,-0.10677,121.5,"January 21, 88",-0.0010677
1988-01-22,121.629997,122.790001,121.629997,122.790001,122.790001,147050000,147050000,1.16,0.95372,122.4,"January 22, 88",0.0095372
1988-01-25,122.779999,123.68,122.779999,123.68,123.68,275250000,275250000,0.900001,0.73302,123.38,"January 25, 88",0.0073302
1988-01-26,123.669998,123.68,123.169998,123.25,123.25,138380000,138380000,-0.419998,-0.33961,123.37,"January 26, 88",-0.0033961
1988-01-27,123.239998,123.639999,123.220001,123.370003,123.370003,176360000,176360000,0.130005,0.10549,123.41,"January 27, 88",0.0010549
1988-01-28,123.370003,124.32,123.370003,124.309998,124.309998,166430000,166430000,0.939995,0.76193,124.0,"January 28, 88",0.0076193
1988-01-29,124.309998,125.349998,124.309998,125.239998,125.239998,211880000,211880000,0.93,0.74813,124.97,"January 29, 88",0.0074813
1988-02-01,125.239998,126.220001,125.239998,125.720001,125.720001,210660000,210660000,0.480003,0.38327,125.73,"February 01, 88",0.0038327
1988-02-02,125.730003,125.940002,125.300003,125.940002,125.940002,164920000,164920000,0.209999,0.16702,125.73,"February 02, 88",0.0016702
1988-02-03,125.949997,126.32,125.330002,125.379997,125.379997,237270000,237270000,-0.57,-0.45256,125.68,"February 03, 88",-0.0045256
1988-02-04,125.389999,125.599998,125.07,125.510002,125.510002,186490000,186490000,0.120003,0.0957038,125.39,"February 04, 88",0.000957038
1988-02-05,125.510002,125.989998,125.25,125.769997,125.769997,161310000,161310000,0.259995,0.20715,125.67,"February 05, 88",0.0020715
1988-02-08,125.769997,125.769997,124.940002,125.260002,125.260002,168850000,168850000,-0.509995,-0.4055,125.32,"February 08, 88",-0.004055
1988-02-09,125.260002,125.519997,125.080002,125.519997,125.519997,162350000,162350000,0.259995,0.20756,125.37,"February 09, 88",0.0020756
1988-02-10,125.510002,127.18,125.510002,127.160004,127.160004,187980000,187980000,1.65,1.31,126.62,"February 10, 88",0.0131
1988-02-11,127.160004,128.220001,127.160004,128.029999,128.029999,200760000,200760000,0.869995,0.68417,127.8,"February 11, 88",0.0068417
1988-02-12,128.029999,129.210007,128.029999,129.210007,129.210007,177190000,177190000,1.18001,0.92167,128.82,"February 12, 88",0.0092167
1988-02-16,129.210007,129.910004,129.160004,129.899994,129.899994,135380000,135380000,0.689987,0.534,129.66,"February 16, 88",0.00534
1988-02-17,129.910004,130.660004,129.910004,130.220001,130.220001,176830000,176830000,0.309997,0.23862,130.26,"February 17, 88",0.0023862
1988-02-18,130.229996,130.679993,130.070007,130.570007,130.570007,151430000,151430000,0.340011,0.26109,130.44,"February 18, 88",0.0026109
1988-02-19,130.570007,131.229996,130.559998,131.229996,131.229996,180300000,180300000,0.659989,0.50547,131.01,"February 19, 88",0.0050547
1988-02-22,131.229996,132.369995,131.130005,132.369995,132.369995,178930000,178930000,1.14,0.8687,131.96,"February 22, 88",0.008687
1988-02-23,132.360001,132.559998,132.130005,132.520004,132.520004,192260000,192260000,0.160003,0.12088,132.4,"February 23, 88",0.0012088
1988-02-24,132.529999,133.419998,132.509995,133.419998,133.419998,212730000,212730000,0.889999,0.67155,133.12,"February 24, 88",0.0067155
1988-02-25,133.419998,134.800003,133.419998,134.009995,134.009995,213490000,213490000,0.589997,0.44221,134.08,"February 25, 88",0.0044221
1988-02-26,134.0,134.169998,133.869995,134.169998,134.169998,158060000,158060000,0.169998,0.12686,134.07,"February 26, 88",0.0012686
1988-02-29,134.169998,137.690002,134.169998,136.100006,136.100006,236050000,236050000,1.93001,1.44,135.99,"February 29, 88",0.0144
1988-03-01,136.100006,136.479996,136.070007,136.259995,136.259995,199990000,199990000,0.159989,0.11755,136.27,"March 01, 88",0.0011755
1988-03-02,136.259995,137.380005,136.259995,137.360001,137.360001,199630000,199630000,1.10001,0.80728,137.0,"March 02, 88",0.0080728
1988-03-03,137.360001,137.929993,137.350006,137.75,137.75,203310000,203310000,0.389999,0.28392,137.68,"March 03, 88",0.0028392
1988-03-04,137.779999,138.059998,137.389999,138.059998,138.059998,201410000,201410000,0.279999,0.20322,137.84,"March 04, 88",0.0020322
1988-03-07,138.070007,139.059998,137.449997,139.059998,139.059998,152980000,152980000,0.989991,0.71702,138.52,"March 07, 88",0.0071702
1988-03-08,139.070007,140.559998,139.070007,140.360001,140.360001,237680000,237680000,1.28999,0.92759,140.0,"March 08, 88",0.0092759
1988-03-09,140.360001,141.690002,140.360001,141.639999,141.639999,210900000,210900000,1.28,0.91194,141.23,"March 09, 88",0.0091194
1988-03-10,141.649994,141.899994,140.490005,140.509995,140.509995,197260000,197260000,-1.14,-0.8048,140.97,"March 10, 88",-0.008048
1988-03-11,140.520004,140.589996,139.639999,140.589996,140.589996,200020000,200020000,0.069992,0.04980928,140.27,"March 11, 88",0.0004980928
1988-03-14,140.580002,140.880005,140.479996,140.839996,140.839996,131890000,131890000,0.259994,0.18494,140.73,"March 14, 88",0.0018494
1988-03-15,140.839996,141.089996,140.679993,140.940002,140.940002,133170000,133170000,0.100006,0.07100682,140.9,"March 15, 88",0.0007100682
1988-03-16,140.949997,141.910004,140.910004,141.910004,141.910004,153590000,153590000,0.960007,0.6811,141.58,"March 16, 88",0.006811
1988-03-17,141.910004,142.690002,141.899994,142.690002,142.690002,211920000,211920000,0.779998,0.54964,142.43,"March 17, 88",0.0054964
1988-03-18,142.679993,143.380005,142.679993,142.720001,142.720001,245750000,245750000,0.040008,0.02804037,142.93,"March 18, 88",0.0002804037
1988-03-21,142.720001,142.759995,141.649994,141.960007,141.960007,128830000,128830000,-0.759994,-0.53251,142.12,"March 21, 88",-0.0053251
1988-03-22,141.960007,142.350006,141.960007,142.350006,142.350006,142000000,142000000,0.389999,0.27472,142.22,"March 22, 88",0.0027472
1988-03-23,142.339996,143.070007,142.339996,143.070007,143.070007,167370000,167370000,0.730011,0.51286,142.83,"March 23, 88",0.0051286
1988-03-24,143.059998,143.100006,141.080002,141.429993,141.429993,184910000,184910000,-1.63001,-1.14,141.87,"March 24, 88",-0.0114
1988-03-25,141.440002,141.570007,140.300003,140.380005,140.380005,163170000,163170000,-1.06,-0.74943,140.75,"March 25, 88",-0.0074943
1988-03-28,140.369995,140.369995,138.869995,139.210007,139.210007,142820000,142820000,-1.15999,-0.82638,139.48,"March 28, 88",-0.0082638
1988-03-29,139.210007,140.360001,139.210007,140.360001,140.360001,152690000,152690000,1.14999,0.82609,139.98,"March 29, 88",0.0082609
1988-03-30,140.360001,140.839996,140.020004,140.029999,140.029999,151810000,151810000,-0.330002,-0.23511,140.3,"March 30, 88",-0.0023511
1988-03-31,140.039993,142.160004,139.509995,142.149994,142.149994,139870000,139870000,2.11,1.51,141.27,"March 31, 88",0.0151
1988-04-04,142.139999,142.139999,140.25,140.399994,140.399994,182240000,182240000,-1.74,-1.22,140.93,"April 04, 88",-0.0122
1988-04-05,140.410004,140.720001,140.179993,140.720001,140.720001,135290000,135290000,0.309997,0.22078,140.54,"April 05, 88",0.0022078
1988-04-06,140.710007,142.110001,140.619995,142.110001,142.110001,189760000,189760000,1.39999,0.99495,141.61,"April 06, 88",0.0099495
1988-04-07,142.110001,143.009995,142.110001,142.880005,142.880005,177840000,177840000,0.770004,0.54184,142.67,"April 07, 88",0.0054184
1988-04-08,142.869995,144.119995,142.869995,144.100006,144.100006,169300000,169300000,1.23001,0.86093,143.7,"April 08, 88",0.0086093
1988-04-11,144.110001,144.690002,144.110001,144.690002,144.690002,146370000,146370000,0.580001,0.40247,144.5,"April 11, 88",0.0040247
1988-04-12,144.679993,145.330002,144.679993,145.320007,145.320007,146400000,146400000,0.640014,0.44237,145.11,"April 12, 88",0.0044237
1988-04-13,145.320007,145.460007,144.759995,145.199997,145.199997,185120000,185120000,-0.12001,-0.08258326,145.14,"April 13, 88",-0.0008258326
1988-04-14,145.199997,145.199997,141.470001,141.669998,141.669998,211810000,211810000,-3.53,-2.43,142.78,"April 14, 88",-0.0243
1988-04-15,141.679993,141.679993,139.570007,141.119995,141.119995,234160000,234160000,-0.559998,-0.39526,140.79,"April 15, 88",-0.0039526
1988-04-18,141.130005,142.089996,140.699997,142.089996,142.089996,144650000,144650000,0.959991,0.68022,141.63,"April 18, 88",0.0068022
1988-04-19,142.080002,143.289993,142.070007,142.550003,142.550003,161910000,161910000,0.470001,0.3308,142.64,"April 19, 88",0.003308
1988-04-20,142.559998,142.559998,141.550003,141.699997,141.699997,147590000,147590000,-0.860001,-0.60326,141.94,"April 20, 88",-0.0060326
1988-04-21,141.690002,142.139999,141.110001,141.259995,141.259995,168440000,168440000,-0.430007,-0.30348,141.5,"April 21, 88",-0.0030348
1988-04-22,141.270004,141.699997,141.199997,141.699997,141.699997,152520000,152520000,0.429993,0.30438,141.53,"April 22, 88",0.0030438
1988-04-25,141.699997,142.460007,141.690002,142.25,142.25,156950000,156950000,0.550003,0.38815,142.13,"April 25, 88",0.0038815
1988-04-26,142.25,143.220001,142.25,143.119995,143.119995,152300000,152300000,0.869995,0.6116,142.86,"April 26, 88",0.006116
1988-04-27,143.119995,143.669998,143.119995,143.649994,143.649994,133810000,133810000,0.529999,0.37032,143.48,"April 27, 88",0.0037032
1988-04-28,143.660004,144.160004,143.440002,144.070007,144.070007,128680000,128680000,0.410003,0.2854,143.89,"April 28, 88",0.002854
1988-04-29,144.059998,145.009995,143.410004,145.009995,145.009995,135620000,135620000,0.949997,0.65945,144.48,"April 29, 88",0.0065945
1988-05-02,145.009995,145.050003,144.389999,144.729996,144.729996,136470000,136470000,-0.279999,-0.19309,144.72,"May 02, 88",-0.0019309
1988-05-03,144.740005,145.350006,144.740005,145.320007,145.320007,176920000,176920000,0.580002,0.40072,145.14,"May 03, 88",0.0040072
1988-05-04,145.330002,145.529999,145.139999,145.220001,145.220001,141320000,141320000,-0.110001,-0.0756905,145.3,"May 04, 88",-0.000756905
1988-05-05,145.220001,145.25,144.5,144.779999,144.779999,171840000,171840000,-0.440002,-0.30299,144.84,"May 05, 88",-0.0030299
1988-05-06,144.789993,144.899994,144.559998,144.639999,144.639999,129080000,129080000,-0.149994,-0.10359,144.7,"May 06, 88",-0.0010359
1988-05-09,144.639999,144.649994,143.520004,143.710007,143.710007,166320000,166320000,-0.929992,-0.64297,143.96,"May 09, 88",-0.0064297
1988-05-10,143.710007,143.75,143.059998,143.339996,143.339996,131200000,131200000,-0.370011,-0.25747,143.38,"May 10, 88",-0.0025747
1988-05-11,143.350006,143.350006,140.75,140.970001,140.970001,176720000,176720000,-2.38001,-1.66,141.69,"May 11, 88",-0.0166
1988-05-12,140.970001,141.350006,140.949997,141.289993,141.289993,143880000,143880000,0.319992,0.22699,141.2,"May 12, 88",0.0022699
1988-05-13,141.300003,142.169998,141.0,142.169998,142.169998,147240000,147240000,0.869995,0.61571,141.78,"May 13, 88",0.0061571
1988-05-16,142.160004,142.429993,141.839996,142.179993,142.179993,155010000,155010000,0.019989,0.01406092,142.15,"May 16, 88",0.0001406092
1988-05-17,142.169998,143.070007,141.740005,141.75,141.75,133850000,133850000,-0.419998,-0.29542,142.19,"May 17, 88",-0.0029542
1988-05-18,141.729996,141.729996,139.770004,139.919998,139.919998,209420000,209420000,-1.81,-1.28,140.47,"May 18, 88",-0.0128
1988-05-19,139.919998,139.919998,138.410004,139.600006,139.600006,165160000,165160000,-0.319992,-0.2287,139.31,"May 19, 88",-0.002287
1988-05-20,139.600006,140.149994,139.419998,140.149994,140.149994,120600000,120600000,0.549988,0.39397,139.91,"May 20, 88",0.0039397
1988-05-23,140.139999,140.149994,136.289993,139.199997,139.199997,102640000,102640000,-0.940002,-0.67076,138.55,"May 23, 88",-0.0067076
1988-05-24,139.210007,139.460007,139.050003,139.460007,139.460007,139930000,139930000,0.25,0.17958,139.32,"May 24, 88",0.0017958
1988-05-25,139.449997,139.889999,139.449997,139.789993,139.789993,138310000,138310000,0.339996,0.24381,139.71,"May 25, 88",0.0024381
1988-05-26,139.789993,140.279999,139.289993,140.279999,140.279999,164260000,164260000,0.490006,0.35053,139.95,"May 26, 88",0.0035053
1988-05-27,140.289993,140.309998,139.970001,140.089996,140.089996,133590000,133590000,-0.199997,-0.14256,140.12,"May 27, 88",-0.0014256
1988-05-31,140.110001,141.369995,140.080002,141.369995,141.369995,247610000,247610000,1.25999,0.89929,140.94,"May 31, 88",0.0089929
1988-06-01,141.369995,142.869995,141.369995,142.869995,142.869995,234560000,234560000,1.5,1.06,142.37,"June 01, 88",0.0106
1988-06-02,142.880005,142.929993,142.470001,142.800003,142.800003,193540000,193540000,-0.080002,-0.05599244,142.73,"June 02, 88",-0.0005599244
1988-06-03,142.800003,143.5,142.779999,143.5,143.5,189600000,189600000,0.699997,0.49019,143.26,"June 03, 88",0.0049019
1988-06-06,143.5,144.190002,143.440002,144.179993,144.179993,152460000,152460000,0.679993,0.47386,143.94,"June 06, 88",0.0047386
1988-06-07,144.169998,144.410004,144.0,144.210007,144.210007,168710000,168710000,0.040009,0.02775127,144.21,"June 07, 88",0.0002775127
1988-06-08,144.220001,145.789993,144.220001,145.729996,145.729996,310030000,310030000,1.51,1.05,145.25,"June 08, 88",0.0105
1988-06-09,145.729996,146.550003,144.789993,146.550003,146.550003,235160000,235160000,0.820007,0.56269,145.96,"June 09, 88",0.0056269
1988-06-10,146.550003,147.089996,146.539993,147.089996,147.089996,155710000,155710000,0.539993,0.36847,146.91,"June 10, 88",0.0036847
1988-06-13,147.080002,147.330002,146.949997,147.320007,147.320007,125310000,125310000,0.240005,0.16318,147.2,"June 13, 88",0.0016318
1988-06-14,147.320007,148.100006,147.320007,147.889999,147.889999,227150000,227150000,0.569992,0.38691,147.77,"June 14, 88",0.0038691
1988-06-15,147.889999,148.130005,147.690002,148.130005,148.130005,150260000,150260000,0.240006,0.16229,147.98,"June 15, 88",0.0016229
1988-06-16,148.130005,148.179993,147.169998,147.369995,147.369995,161550000,161550000,-0.76001,-0.51307,147.57,"June 16, 88",-0.0051307
1988-06-17,147.369995,147.770004,147.149994,147.149994,147.149994,343920000,343920000,-0.220001,-0.14928,147.36,"June 17, 88",-0.0014928
1988-06-20,147.160004,147.279999,146.779999,147.240005,147.240005,116750000,116750000,0.080001,0.05436328,147.1,"June 20, 88",0.0005436328
1988-06-21,147.25,147.610001,147.110001,147.610001,147.610001,155060000,155060000,0.360001,0.24448,147.44,"June 21, 88",0.0024448
1988-06-22,147.610001,148.830002,147.610001,148.630005,148.630005,217510000,217510000,1.02,0.69101,148.36,"June 22, 88",0.0069101
1988-06-23,148.630005,148.949997,148.610001,148.949997,148.949997,185770000,185770000,0.319992,0.21529,148.84,"June 23, 88",0.0021529
1988-06-24,148.960007,149.229996,148.820007,149.229996,149.229996,179880000,179880000,0.269989,0.18125,149.09,"June 24, 88",0.0018125
1988-06-27,149.240005,149.259995,148.660004,148.740005,148.740005,264410000,264410000,-0.5,-0.33503,148.89,"June 27, 88",-0.0033503
1988-06-28,148.75,149.5,148.679993,149.490005,149.490005,152370000,152370000,0.740005,0.49748,149.22,"June 28, 88",0.0049748
1988-06-29,149.490005,149.910004,149.220001,149.559998,149.559998,159590000,159590000,0.069993,0.04682119,149.56,"June 29, 88",0.0004682119
